rule,class,rank,score,mean_H,std_H,opacity_up,opacity_down,opacity_temp_mi1,opacity_temp_decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_geom,w_T,w_G
101,C3,72,0.014156715977134356,0.9954081053400209,0.006347618244029238,0.33198439113502226,0.9969657558555681,0.00011768619583713747,7.635848313875134e-05,0.49264888888888886,0.1616622222222222,0.40144474332136976,0.13692379897662174,8.9863334681297e-07,1.1997000355687815e-07,0.550950300382895,0.467457927069481
149,C2,73,0.013712166156625339,0.9955442821604146,0.006545891754124608,0.3355708022183739,0.9968781960135168,0.00012201566524760667,4.775912888470634e-05,0.49811555555555553,0.16223111111111113,0.3928934931638011,0.12785168239431027,5.827358523482762e-07,6.75773361331233e-08,0.5922461197618248,0.46091472194847727
90,C2,74,0.013682201888031414,0.9954910799147975,0.005907109938475519,0.3331035343410944,0.9969031919698572,0.000126599806016802,9.951235001846551e-05,0.4946133333333333,0.16184888888888888,0.38759027561464676,0.1340952250937825,1.2598233267382317e-06,1.8844600367427065e-07,0.5657515684005002,0.4653074024111958
165,C3,75,0.013682201888031414,0.9954910799147975,0.00590710993847552,0.3331035343410944,0.9969031919698572,0.000126599806016802,9.951235001846551e-05,0.4946133333333333,0.16184888888888888,0.38759027561464676,0.1340952250937825,1.2598233267382317e-06,1.8844600367427065e-07,0.5657515684005002,0.4653074024111958
75,C2,76,0.013586786858071956,0.9955075490817427,0.006439304404792909,0.3375647627464572,0.9968370794192267,0.00017669993850026142,0.0001607014153233369,0.49850666666666665,0.16139555555555554,0.39442774048162443,0.12299180641952456,2.839587608963124e-06,5.593677902168424e-07,0.595210062878127,0.4705359812455058
195,C2,77,0.013402113702927857,0.9951733168420962,0.006698881649761799,0.3397572548216791,0.9966243199757294,6.0280965009763476e-05,3.43325426387367e-05,0.49591111111111097,0.16211555555555554,0.42684260460204193,0.11801790537890915,2.0695984609607386e-07,1.7065205636280003e-08,0.5755568431405071,0.46224119899163124
60,C2,78,0.013402113702927855,0.9951733168420962,0.006698881649761797,0.3397572548216791,0.9966243199757294,6.0280965009763476e-05,3.43325426387367e-05,0.49591111111111097,0.16211555555555554,0.4268426046020419,0.11801790537890915,2.0695984609607386e-07,1.7065205636280003e-08,0.5755568431405071,0.46224119899163124
153,C3,79,0.013393307768787055,0.9951733168420962,0.006698881649761799,0.3397572548216791,0.9966243199757294,0.00011636309265076255,7.292484434385596e-05,0.49591111111111114,0.16214222222222224,0.42684260460204193,0.11801790537890915,8.485755049604446e-07,1.1199124099983369e-07,0.5755568431405085,0.4619349694642584
102,C2,80,0.013393307768787053,0.9951733168420962,0.006698881649761797,0.3397572548216791,0.9966243199757294,0.00011636309265076255,7.292484434385596e-05,0.49591111111111114,0.16214222222222224,0.4268426046020419,0.11801790537890915,8.485755049604446e-07,1.1199124099983369e-07,0.5755568431405085,0.4619349694642584
45,C3,81,0.01262682759780306,0.9955116881708426,0.0065953395545213485,0.33908961900197593,0.9969514500434451,0.00010779445503835859,6.178401456941564e-05,0.4959733333333333,0.16196444444444444,0.39640904459819365,0.1191812361481454,6.659970726099613e-07,8.103188165644389e-08,0.5760273967844056,0.46397784531501585
