model,q,L,T,seed,C_a,mean_H,std_H,op_up,op_down,mi1,decay,tc_mean,gzip_ratio
Ising (q=2),2,64,2.2,1,0.011916007150896721,0.9993168247034615,0.0008465142688917494,0.33213719911346323,0.9705556227213187,0.09746477012053824,0.09740913892640593,0.669140625,0.1756298828125
Ising (q=2),2,64,2.2,2,0.0067453472971053564,0.9996057234212,0.0005304389228840924,0.32697748837146773,0.9708624205262936,0.09326656801117136,0.09285702498494174,0.6681835937499999,0.1757666015625
Ising (q=2),2,64,2.2,3,0.010892217438550395,0.999356821912129,0.0008578279911429929,0.28491706225902363,0.9702018711603827,0.08975568092162814,0.0895417653848508,0.6698461914062499,0.1755712890625
Ising (q=2),2,64,2.2,4,0.008601287397251686,0.999489745384778,0.0007040160801024727,0.30807934914932417,0.9714485842629452,0.08991599637985181,0.08990832121847875,0.6688989257812499,0.1757666015625
Ising (q=2),2,64,2.2,5,0.012541016335605542,0.9993126905975455,0.00077795649694805,0.3305783034119467,0.9697353304657339,0.11034689350575916,0.11011849620481544,0.6690429687499999,0.175556640625
Ising (q=2),2,64,2.25,0,0.013970410573276517,0.999146023521101,0.00097992600227097,0.3304707371231226,0.9712654870349683,0.08169101349808539,0.08159167291787403,0.66550537109375,0.17592529296875
Ising (q=2),2,64,2.25,1,0.011792315328975725,0.9992774755662184,0.0008164647658726244,0.33257981298287476,0.97202868113889,0.08219905824626673,0.08216862483303083,0.6647045898437499,0.17617431640625
Ising (q=2),2,64,2.25,2,0.00983316451438821,0.9994097679537272,0.0008362363082485567,0.3213326944990011,0.9719480312566895,0.08710143767700777,0.08708785572463541,0.66487548828125,0.1761865234375
Ising (q=2),2,64,2.25,3,0.008924172279687798,0.9994467737668793,0.0006597200696007178,0.3213439257174584,0.9713898680895438,0.07905916510875782,0.07897731170003126,0.66599853515625,0.17606689453125
Ising (q=2),2,64,2.25,4,0.008556836227506866,0.9994973636087202,0.0007519725577209767,0.33222898121783384,0.9709665739485933,0.0916116953019167,0.09130610175580417,0.6662646484375,0.17583984375
Ising (q=2),2,64,2.25,5,0.009347426879541302,0.9994343891603559,0.0007304704345561238,0.3252525133869373,0.9724378508203388,0.08590576225018119,0.08588784841442723,0.6633544921875,0.17604248046875
Ising (q=2),2,64,2.3,0,0.009242531765008482,0.99944046353249,0.0006550035930300911,0.332659366908507,0.9724326555488901,0.08594436800798276,0.08551587950828257,0.66204345703125,0.176318359375
Ising (q=2),2,64,2.3,1,0.0061930865757121424,0.9996183994973558,0.00044471299299047597,0.33303010664069826,0.974158529672585,0.08405694687118487,0.0840478332345317,0.66025390625,0.17612060546875
Ising (q=2),2,64,2.3,2,0.010985379987616922,0.999330928607806,0.0007957158691940057,0.3325936892182562,0.9728228153457917,0.084839292658524,0.08440646487046694,0.6610400390625,0.176103515625
Ising (q=2),2,64,2.3,3,0.010497228221247686,0.9993608736858017,0.0008393168733091668,0.3306158874466509,0.9729831571244837,0.08510233447264476,0.08455676370398058,0.6610571289062499,0.1762158203125
Ising (q=2),2,64,2.3,4,0.010555569919742725,0.9993521556427616,0.0007335102387971981,0.29744231964813883,0.9723857741872862,0.08267124237410396,0.08265764169589854,0.66046142578125,0.17616943359375
Ising (q=2),2,64,2.3,5,0.00629523159389431,0.9996114691777962,0.0005690872578350185,0.3307474437761808,0.9734092024628964,0.0825116871928278,0.08250566601639589,0.65977294921875,0.17624267578125
Ising (q=2),2,64,2.35,0,0.00931481876372353,0.9994062285617586,0.0009022791758124337,0.3269077998472157,0.9749042090886141,0.07654030042058027,0.07647670677426263,0.65653564453125,0.1766259765625
Ising (q=2),2,64,2.35,1,0.005022567590695631,0.999666537979142,0.00043036198124646335,0.33307787134112427,0.9759657627435733,0.06964861344923944,0.06962296961912173,0.656728515625,0.17683837890625
Ising (q=2),2,64,2.35,2,0.011200352378035258,0.99929408708485,0.0007517247278372547,0.32826169531105576,0.9741891036813252,0.07836873993867785,0.07833438449123814,0.6577026367187501,0.17656494140625
Ising (q=2),2,64,2.35,3,0.010512201160534666,0.9993363065472581,0.0009645133707549153,0.3321462195337051,0.9738839571412727,0.0773844620477486,0.07724586732986735,0.65871337890625,0.1764306640625
Ising (q=2),2,64,2.35,4,0.010880601258569144,0.9993526723237949,0.0008044554498665233,0.3295678362728376,0.9744917287796341,0.09265737274353293,0.09250202472214855,0.65881103515625,0.176416015625
Ising (q=2),2,64,2.35,5,0.011374010235964578,0.9993178332028592,0.0008586917456618027,0.3329027608919584,0.9747056557320288,0.09082610349502061,0.0903807072401177,0.6582910156249999,0.17668212890625
Ising (q=2),2,64,2.4,0,0.006179313704209721,0.9996105020350705,0.0005508049758121842,0.32841931701394395,0.9754555127956879,0.0802169048421206,0.08009614584920932,0.6538012695312501,0.17656005859375
Ising (q=2),2,64,2.4,1,0.012112457000807651,0.9992062272663412,0.0011594234414722443,0.32680207345703344,0.975354606975778,0.07076330746574519,0.07076226568626795,0.65389404296875,0.1766650390625
Ising (q=2),2,64,2.4,2,0.009160677537205869,0.9993988372458678,0.0008579958888404486,0.31107618692966676,0.9756442815119707,0.07136686301105936,0.07129791832873439,0.65408935546875,0.17671875
Ising (q=2),2,64,2.4,3,0.0066854412611341415,0.999568284320396,0.0007205061968141398,0.3322726435769159,0.9750407900657386,0.07417923601636488,0.0739182749190288,0.6547680664062501,0.17659423828125
Ising (q=2),2,64,2.4,4,0.01068719688559677,0.999336571575856,0.0007665970702695822,0.31900209973524757,0.9765435743107957,0.08486487965772269,0.0845493181153574,0.6528955078125,0.17712646484375
Ising (q=2),2,64,2.4,5,0.009145929034638095,0.9994074531551693,0.0008693052052500044,0.3166662676493662,0.9759546815948381,0.07438565202624625,0.07435147599379227,0.6537353515625,0.1767236328125
Ising (q=2),2,64,2.45,0,0.007311173081847978,0.9995267662253221,0.0005950650509490356,0.3330008805807368,0.9764530217875018,0.07543105135870931,0.07532892177413615,0.6510180664062499,0.176767578125
Ising (q=2),2,64,2.45,1,0.008677690889907316,0.9994355735848773,0.0007867949414499247,0.3233954232058413,0.977196998735128,0.07514044371216808,0.07505955063928928,0.6510253906250001,0.1767236328125
Ising (q=2),2,64,2.45,2,0.003956810959743394,0.9997251674530854,0.00041673199176958604,0.32972920678448014,0.976600768732895,0.061297552520512624,0.06108119079985181,0.6505615234375,0.1770947265625
Ising (q=2),2,64,2.45,3,0.007038468571679774,0.9995393990581947,0.0006779028243501567,0.3315800649215344,0.9768917389601167,0.07348977477980838,0.07332122756759481,0.64959716796875,0.1770458984375
Ising (q=2),2,64,2.45,4,0.008553200815723465,0.9994467046390265,0.0006719154089336671,0.33216631462377616,0.9761338471250669,0.07514044371216808,0.07482343098037454,0.6520068359375,0.176943359375
Ising (q=2),2,64,2.45,5,0.006134120016293245,0.9995635233543303,0.0004992767187418239,0.3306984592766173,0.9764820923241494,0.05620361585821011,0.05618736816530046,0.65103759765625,0.17695556640625
Ising (q=2),2,64,2.5,0,0.0068109355467238725,0.9995291912160136,0.0006562213213800688,0.32136366928873716,0.977554677443838,0.06309623225321656,0.0630423387904648,0.64779296875,0.1771630859375
Ising (q=2),2,64,2.5,1,0.015726594212901884,0.9990038334154514,0.0011595351732769904,0.3137366042525622,0.9773586567815488,0.08059245579767521,0.08051132461659292,0.6477001953125,0.1772900390625
Ising (q=2),2,64,2.5,2,0.009810625647912515,0.999350318407594,0.0007679512171627465,0.33059570315711834,0.9780216813383497,0.07234510440964277,0.07173852013970765,0.6460937499999999,0.17763916015625
Ising (q=2),2,64,2.5,3,0.00842802441357528,0.9994157208141772,0.0008119632041304789,0.321333092555611,0.9779880514544254,0.06281178769899119,0.06281148493897934,0.64825439453125,0.177333984375
Ising (q=2),2,64,2.5,4,0.009420811010385355,0.9993728000886558,0.000896638480086189,0.3314963167245761,0.9775186957461629,0.07051569307949157,0.07012088980535587,0.64803466796875,0.17696533203125
Ising (q=2),2,64,2.5,5,0.005250162430098002,0.9996469992358072,0.0005784559217782016,0.32971052225579917,0.9779533411244278,0.06913648401382044,0.06913638574959143,0.6474072265624999,0.17733154296875
Ising (q=2),2,64,2.55,0,0.006803792472753487,0.9995263014642006,0.0006146099764263134,0.30127189859145975,0.9790164946036534,0.06367677108805796,0.0635433116127454,0.64427734375,0.1775390625
Ising (q=2),2,64,2.55,1,0.006685324751466665,0.9995515841219038,0.0006580481081988928,0.3296573976395722,0.9792802788189667,0.07115371418351067,0.07105016356663772,0.6431201171875001,0.17756591796875
Ising (q=2),2,64,2.55,2,0.008308355993161707,0.9994172862113024,0.000779438921333375,0.326874366807768,0.9788155323785658,0.06165293121193729,0.06137002420428837,0.6434765625,0.177333984375
Ising (q=2),2,64,2.55,3,0.0074639085531032386,0.9994920520606668,0.0005957740976609922,0.3213614867077341,0.9786648264491778,0.06756705377827987,0.06754461366318212,0.6435107421874999,0.17743408203125
Ising (q=2),2,64,2.55,4,0.00783878510054453,0.9994633090301026,0.0006923346023946067,0.32959652703866665,0.9788504215358684,0.06658232175693447,0.06619958001333277,0.64458251953125,0.177470703125
Ising (q=2),2,64,2.55,5,0.004927836293341031,0.9996752124610724,0.0004469413286157896,0.3323069071730081,0.9786933203787272,0.07437883999014198,0.07419140590030635,0.6443115234374999,0.1775146484375
Ising (q=2),2,64,2.6,0,0.008305289235704276,0.9994073266547236,0.0006852121517286302,0.3268316488961691,0.9798367419307598,0.05940037705392828,0.05940020026506977,0.6418212890624999,0.17783203125
Ising (q=2),2,64,2.6,1,0.0066684114194530035,0.9995178699782656,0.0005603995537781619,0.3296206734301381,0.9809309866972397,0.05837299887842471,0.058327805866047785,0.6399365234375001,0.17791748046875
Ising (q=2),2,64,2.6,2,0.0063235449868089665,0.9995681227952575,0.0006018020775641466,0.32138706868608874,0.9802558822706465,0.06919572382780942,0.0683001688620972,0.6404589843749999,0.177646484375
Ising (q=2),2,64,2.6,3,0.006302490313955157,0.9995586435531176,0.000593297500681859,0.3307046733719205,0.9797829157835617,0.0632164185310361,0.06301515914528523,0.64115966796875,0.1776806640625
Ising (q=2),2,64,2.6,4,0.007533393622433261,0.9994888547973265,0.0005612037487466484,0.3252511488653986,0.9794438861288185,0.06942463637320516,0.06882831233699567,0.6419189453125,0.1774609375
Ising (q=2),2,64,2.6,5,0.008810556658796872,0.9993637674827288,0.0008071587349623211,0.3190527729402762,0.9801274391623439,0.05752196371168015,0.05722930054371096,0.64011962890625,0.17788818359375
Ising (q=2),2,64,2.65,0,0.005336677736584484,0.9996355778418479,0.00048708159058164543,0.3330542815138389,0.9807910146485028,0.06942136888775949,0.06940750198867138,0.6388476562500001,0.17796630859375
Ising (q=2),2,64,2.65,1,0.004544569648068168,0.9996972554404688,0.0004934532735246334,0.3307738378680474,0.9801930335994872,0.07376335033382032,0.07376332498171398,0.6383813476562499,0.17786376953125
Ising (q=2),2,64,2.65,2,0.007357647299024395,0.9995106417841089,0.0005983985643504746,0.31910708414460043,0.9799654468328715,0.07382007990411445,0.07381564304221662,0.63964599609375,0.177705078125
Ising (q=2),2,64,2.65,3,0.008954740881018063,0.9993742365443748,0.000722011602430281,0.32516008167713456,0.9811448996250061,0.0651679906442121,0.06482549334770055,0.6376269531250001,0.178173828125
Ising (q=2),2,64,2.65,4,0.005596298212021366,0.9995927783128596,0.0004515650756510294,0.31913858889371377,0.981326154284004,0.05787404986765552,0.057684703195597875,0.6377124023437499,0.1780908203125
Ising (q=2),2,64,2.65,5,0.005677109725954698,0.9995942007829658,0.0005208505891821394,0.33312512129954347,0.9800291557242188,0.059849617004614566,0.05916650442101355,0.6387695312499999,0.17756103515625
Ising (q=2),2,64,2.7,0,0.00840119193945493,0.999381495260121,0.0009474824737818787,0.3233835719568301,0.9818783011565984,0.05570533638688507,0.05561356816999318,0.635048828125,0.178017578125
Ising (q=2),2,64,2.7,1,0.00502422045682516,0.9996435617724717,0.0004982852638592218,0.33160923389052455,0.9815754653358605,0.06313165039500751,0.06253282317580885,0.63617431640625,0.178017578125
Ising (q=2),2,64,2.7,2,0.007158982180937474,0.9994699147517747,0.0008338136053425096,0.3268927792660558,0.9818272397023016,0.05465096909653082,0.05448853690174573,0.63420654296875,0.1781494140625
Ising (q=2),2,64,2.7,3,0.008760737743738856,0.999347752788239,0.000970534884988834,0.33292284864262306,0.9817316427675585,0.0534098866734701,0.05298815106022221,0.63591796875,0.17822265625
Ising (q=2),2,64,2.7,4,0.009527582113680112,0.9993217039265031,0.0009336426840208258,0.3282846551197758,0.9811269472408984,0.06128719453147589,0.06101904212105434,0.637158203125,0.1778515625
Ising (q=2),2,64,2.7,5,0.005770071499569899,0.9995589542735874,0.0006774128689953003,0.32531123827561154,0.9818924408260784,0.04928275936560157,0.04832771367317053,0.63517333984375,0.178076171875
Ising (q=2),2,64,2.75,0,0.005196052008598069,0.9996168794218089,0.0005474496346580501,0.3330532974574001,0.9817425020252069,0.055533014433684816,0.055507394831490635,0.6330712890625,0.178232421875
Ising (q=2),2,64,2.75,1,0.005195241172151759,0.9996317238668702,0.0004986205182702022,0.32141789990800484,0.9827475921702621,0.0645383891193672,0.0644341351583098,0.63340576171875,0.17819580078125
Ising (q=2),2,64,2.75,2,0.00820030522078859,0.9994290758954709,0.0007284631801368937,0.31394987970906607,0.981980781751829,0.06733093980744384,0.06646141341628219,0.63337158203125,0.17793701171875
Ising (q=2),2,64,2.75,3,0.004250932154762499,0.9996821661766873,0.00047388926061553763,0.32145875139930274,0.9823136046340292,0.053877755047196524,0.05366491594953221,0.6329150390625,0.17828125
Ising (q=2),2,64,2.75,4,0.007602160283565547,0.9994663336966373,0.0007959746421149421,0.3306904819061535,0.9814280358957784,0.06432915274385363,0.06432725167026944,0.6330395507812501,0.17808837890625
Ising (q=2),2,64,2.75,5,0.005224019873355982,0.9996216969395698,0.0005218964000633178,0.3296781601850632,0.9825462261459174,0.06014710190594452,0.05996606396936367,0.6316259765625001,0.1780859375
Ising (q=2),2,64,2.8,0,0.004590056258376689,0.9996516160466469,0.0005098986201768753,0.32143382667100234,0.9827365317569116,0.05170463824289897,0.051083929059419636,0.6296923828125001,0.1784228515625
Ising (q=2),2,64,2.8,1,0.004992533756480764,0.9996304815275123,0.0004453402226016422,0.329667891934073,0.982939991208707,0.05652102297491629,0.05638643052819784,0.6304589843749999,0.1782861328125
Ising (q=2),2,64,2.8,2,0.004961608073552382,0.9996125155014439,0.000605330796193437,0.3191930228493945,0.9829618487134454,0.04628631345941548,0.046174618383526045,0.6305273437500001,0.17815673828125
Ising (q=2),2,64,2.8,3,0.00580884094722051,0.9995543198602741,0.000620942113381523,0.3140310537776611,0.9831222956641855,0.04985214923994977,0.049851646804292014,0.63068115234375,0.1782177734375
Ising (q=2),2,64,2.8,4,0.006445391722954688,0.9995251640412053,0.0006098284650962694,0.33298579831031283,0.9825878261571933,0.05692555678126213,0.0564976112914749,0.6293359375,0.1780859375
Ising (q=2),2,64,2.8,5,0.008582777730094738,0.999368414889014,0.0007170614703097443,0.3251816436650376,0.9827713224418408,0.05716140777254773,0.056970921474444686,0.63048828125,0.17825439453125
Ising (q=2),2,64,2.9,0,0.0034922758582297863,0.9997257793109735,0.0003820639440478715,0.33165317157347357,0.9843620501909025,0.04721040924283606,0.04701022978207984,0.6248901367187499,0.178798828125
Ising (q=2),2,64,2.9,1,0.005375009351308527,0.9995724109759299,0.0006086710148439013,0.3327385910066618,0.9843231349165683,0.0442967061461981,0.04424899617344383,0.62503173828125,0.17892822265625
Ising (q=2),2,64,2.9,2,0.005110052475858574,0.9996189718603412,0.00047117166788595926,0.329657646457125,0.9835470637446689,0.055789888641819885,0.055618239378530894,0.6250024414062499,0.1786767578125
Ising (q=2),2,64,2.9,3,0.006218990966736728,0.9995228018189869,0.0006466603237563122,0.3283525452621318,0.984023450055294,0.05106110504638129,0.05056639892672491,0.62666748046875,0.178447265625
Ising (q=2),2,64,2.9,4,0.006540906037706019,0.9994943448838819,0.000602860086255037,0.33267352308595005,0.9839190306437069,0.04926901660136779,0.04926901541549534,0.6263964843750001,0.1785205078125
Ising (q=2),2,64,2.9,5,0.007616709475728876,0.9994280473718723,0.0007676589274731252,0.3012437454597288,0.9837001180513986,0.05449125273081014,0.05443913922122084,0.6244287109375,0.1789501953125
Ising (q=2),2,64,3.175,0,0.0054344693859246,0.9995375748622153,0.0006525170393488718,0.3252552280943908,0.9872869888286374,0.03534022999112007,0.03527148608476595,0.61218994140625,0.17929443359375
Ising (q=2),2,64,3.175,1,0.004501572088303093,0.9996368546286625,0.0005497431106620546,0.326977494796612,0.9872960197390702,0.04610586235741994,0.04560548499868983,0.6134301757812499,0.1790869140625
Ising (q=2),2,64,3.175,2,0.004637628587082361,0.9996242419018546,0.0005181699602386999,0.2803653916016371,0.9863571918547276,0.04437639602905053,0.04435935218778473,0.61534423828125,0.179169921875
Ising (q=2),2,64,3.175,3,0.005960349083602985,0.9995157637035093,0.0006988316345361239,0.3306862882817761,0.9865423914078232,0.04323741751928286,0.0432288798499306,0.6138427734375,0.17917236328125
Ising (q=2),2,64,3.175,4,0.00592336671291038,0.9994985682082976,0.0006264813260113847,0.33268487720676276,0.9870106254455746,0.03595142114640197,0.03587955545732185,0.61477783203125,0.1791845703125
Ising (q=2),2,64,3.175,5,0.0044609397072559445,0.9996316061711379,0.0005091337665184317,0.33304526844355725,0.9868361535779959,0.04081728814243577,0.04071428199985649,0.6148950195312499,0.1789599609375
Ising (q=2),2,64,3.45,0,0.004664869010047324,0.9995921487521952,0.0004909741283813775,0.328377421445006,0.9891024468147082,0.03285891705362711,0.032679585885310725,0.6048120117187501,0.1796337890625
Ising (q=2),2,64,3.45,1,0.002998977683092546,0.9997388723603219,0.00031755549605223853,0.33279274254576574,0.9894704596661893,0.03440542042235689,0.03440456071985801,0.6027661132812501,0.17970703125
Ising (q=2),2,64,3.45,2,0.005641281982825447,0.9995311568613752,0.0006171808057764632,0.31912045646015885,0.9889358887504885,0.042663801541480105,0.0423657827637171,0.6043798828125,0.179482421875
Ising (q=2),2,64,3.45,3,0.004151993567747844,0.9996337088391805,0.0004913038894237431,0.3322670314763192,0.988938987188944,0.030484100162656274,0.030470809098236844,0.60404296875,0.1796875
Ising (q=2),2,64,3.45,4,0.0035511355785856234,0.9996856600787639,0.00039466470602261247,0.33306596610852185,0.9890661710444298,0.030166866310764897,0.03011350561084034,0.60461669921875,0.17946533203125
Ising (q=2),2,64,3.45,5,0.004209150095972608,0.9996356602697211,0.0006158082124729078,0.3296968064753793,0.9887130141723013,0.03409575116728817,0.0340599468372359,0.6048583984375,0.1794482421875
Ising (q=2),2,64,3.725,0,0.003139696899535297,0.999718828015637,0.0003755785599660384,0.33308559441946217,0.9909859084504403,0.030992821815980162,0.030988438944510494,0.5964282226562501,0.17994873046875
Ising (q=2),2,64,3.725,1,0.003349064001739471,0.9996938763193952,0.0004248071511370011,0.33230456532772257,0.99057636452702,0.025460747200758145,0.02540640680330577,0.5967822265625,0.179951171875
Ising (q=2),2,64,3.725,2,0.0033909071245595123,0.9996858686275917,0.0004700191541007994,0.3327831681746045,0.9906237595111264,0.02248733946256263,0.021567527534018388,0.59627197265625,0.17978759765625
Ising (q=2),2,64,3.725,3,0.0031498125516981326,0.9997122162060144,0.0003849440883655722,0.31919561352460946,0.9910290185812377,0.026748703315051713,0.02664507989338254,0.59638427734375,0.17996826171875
Ising (q=2),2,64,3.725,4,0.003630010831305025,0.9996661877889997,0.00048397494216081543,0.33230316532870036,0.9903856715804746,0.02370214116919538,0.02316755291857044,0.59483642578125,0.1797705078125
Ising (q=2),2,64,3.725,5,0.004733228976842714,0.999577935502638,0.0006745816848846265,0.33071424802620175,0.9909394827588054,0.031699590576505156,0.031206742296419787,0.5956567382812501,0.18000244140625
Ising (q=2),2,64,4.0,0,0.0032370715479194605,0.9996933991764207,0.00041949302823017786,0.33229148750865756,0.9921051369342386,0.01967245619611447,0.018962438587838405,0.58847900390625,0.180283203125
Ising (q=2),2,64,4.0,1,0.003256660825246594,0.999701649664575,0.00042294893217880195,0.32844466615694445,0.9922625941985688,0.028277618197917808,0.028216696227735528,0.5881298828125001,0.18035888671875
Ising (q=2),2,64,4.0,2,0.0033991099878811883,0.9996856635281361,0.0004874158649428204,0.3323006469833354,0.9920683418411178,0.025623923324795392,0.02543450730749208,0.587294921875,0.18032470703125
Ising (q=2),2,64,4.0,3,0.002951723538579269,0.999728311813646,0.00031421356547476075,0.3307745004423975,0.9918045418947754,0.026460704739586848,0.026294809050267272,0.5911376953125,0.18033203125
Ising (q=2),2,64,4.0,4,0.002809089434908867,0.9997377365282041,0.0003944221650884538,0.3297251784341735,0.9920948660118739,0.02362275602647945,0.023181919357070615,0.58817626953125,0.18019775390625
Ising (q=2),2,64,4.0,5,0.003817622236973515,0.9996409256336648,0.0005023083286802652,0.31406651349815506,0.9919813955863802,0.021238121967898982,0.021236047407848187,0.58871337890625,0.180087890625
Ising (q=2),2,128,1.0,0,0.39160472321909634,0.9377829123214911,0.00533972203428831,0.0,0.584912451992948,0.6570278781655521,0.23345634983273222,0.9347821044921875,0.0701641845703125
Ising (q=2),2,128,1.0,1,0.011213212563395247,0.9982872876700637,0.0009240422993825789,0.0,0.6009335556943735,0.714944509873593,0.21796496374387703,0.9369012451171875,0.0681231689453125
Ising (q=2),2,128,1.0,2,0.42589881163913496,0.9320904887258442,0.010923127054284878,0.02691971624787204,0.5622747327860497,0.6879790639586904,0.23366008094177004,0.9404302978515625,0.0640869140625
Ising (q=2),2,128,1.0,3,0.6061564205557435,0.8489099859271789,0.01677618429890865,0.0,0.531736098335422,0.6738866226252345,0.2267279430092724,0.939534912109375,0.0645867919921875
Ising (q=2),2,128,1.0,4,0.18310275049533162,0.972416837501767,0.004276530631885572,0.0,0.5938686498863063,0.7029476946852038,0.20895078513642235,0.936065673828125,0.0690826416015625
Ising (q=2),2,128,1.0,5,0.13509997115678354,0.9815308632006858,0.0037548408653733166,0.0,0.6112202777618054,0.6790511834017832,0.2539786200874112,0.9329443359375,0.0730096435546875
Ising (q=2),2,128,1.2,0,0.04952674138860901,0.9967020847115771,0.0016071120002234642,0.0,0.8082904804693466,0.41901461276437885,0.31036905512145146,0.8511822509765625,0.1233721923828125
Ising (q=2),2,128,1.2,1,0.0778602855617798,0.9948591426502198,0.0018282370102569326,0.0,0.8129746803531311,0.3884825481316015,0.2949096772781685,0.8483654785156249,0.1248876953125
Ising (q=2),2,128,1.2,2,0.04139015649311649,0.9972825990059307,0.0017158778161044674,0.0,0.8181309415173966,0.4080754555911173,0.3080788849635838,0.8462109375,0.125914306640625
Ising (q=2),2,128,1.2,3,0.198853308103628,0.9866895889736991,0.0030597683417120554,0.0,0.7981138234445394,0.4082102826800014,0.2998958564687618,0.853955078125,0.1216949462890625
Ising (q=2),2,128,1.2,4,0.057227445277333894,0.996197226131885,0.0021866708389205016,0.0,0.8074332569237755,0.42515197997774756,0.3121336472116819,0.8512829589843749,0.122938232421875
Ising (q=2),2,128,1.2,5,0.17336097811350543,0.9885777755336181,0.0030473715340781685,0.0,0.8076430775067212,0.4102151387452954,0.3014547679461546,0.849420166015625,0.1241619873046875
Ising (q=2),2,128,1.4,0,0.015649845507053357,0.9993489404588262,0.0009850372554853436,0.28942060506723594,0.8983489350509956,0.2639115345007978,0.24933420646709303,0.7839874267578125,0.145181884765625
Ising (q=2),2,128,1.4,1,0.005162220702241008,0.9997850333537879,0.00027546217681168045,0.3323799837787836,0.8978291547344884,0.27114282909166004,0.25469139885911934,0.7838238525390624,0.1452398681640625
Ising (q=2),2,128,1.4,2,0.00829040904612915,0.9996549833603798,0.00043563378750140924,0.3323392028167634,0.8969935283379021,0.2685666423118431,0.25035983924221034,0.784322509765625,0.1449072265625
Ising (q=2),2,128,1.4,3,0.016488990892480643,0.999315513856953,0.0006861152473783994,0.33220918228611573,0.896620472611222,0.2692541040067775,0.25549301718865103,0.7850201416015625,0.145069580078125
Ising (q=2),2,128,1.4,4,0.02033827254235286,0.9991549319956928,0.0010679476341780862,0.32684965962951446,0.897524497375387,0.25154580447410085,0.24253671672848037,0.7836743164062501,0.1451385498046875
Ising (q=2),2,128,1.4,5,0.01634608158983853,0.9993173075191055,0.0008651853791795986,0.22662619291768418,0.8973268423686932,0.2689864933630336,0.25369743987203747,0.7840606689453126,0.1452313232421875
Ising (q=2),2,128,1.6,0,0.005527157529692803,0.9997534267548902,0.00031792687907712685,0.32539997648119606,0.9327274024699627,0.18214911023973737,0.18117691148446816,0.7415380859375,0.15345947265625
Ising (q=2),2,128,1.6,1,0.008999119789398153,0.9996006794293395,0.0004903410115539562,0.3081334213252864,0.931788924663094,0.18609424707577218,0.18506310612432855,0.742615966796875,0.1533038330078125
Ising (q=2),2,128,1.6,2,0.005355364217177252,0.9997639321627418,0.00028089209260529884,0.3270510240975099,0.9317299476882511,0.19772700232016754,0.19593364311999828,0.74223876953125,0.15324951171875
Ising (q=2),2,128,1.6,3,0.00847796736877374,0.9996221808280196,0.00048783369242795825,0.31676018298137826,0.9324610815535092,0.18280875322345683,0.18102181179235055,0.7422808837890624,0.1532086181640625
Ising (q=2),2,128,1.6,4,0.006047338133523636,0.9997318706686531,0.0003617992852504671,0.27037095092321684,0.9323965183526264,0.193493134480397,0.19217584202697172,0.7420648193359375,0.1533416748046875
Ising (q=2),2,128,1.6,5,0.005514811323795823,0.9997566886427525,0.00029535049186458503,0.32976016149782517,0.9316747853713717,0.19550019127116175,0.19422982834256894,0.742105712890625,0.1532196044921875
Ising (q=2),2,128,1.8,0,0.005338581453029917,0.999741483179087,0.0003217593269833733,0.3141199494186961,0.9505341561861204,0.1463236655205672,0.14595431886760774,0.7125250244140625,0.1573907470703125
Ising (q=2),2,128,1.8,1,0.005326767652138651,0.9997422608325983,0.00042191980868107174,0.3215124417065393,0.9510518827339175,0.14759205750586432,0.14689026118567278,0.7117657470703125,0.157396240234375
Ising (q=2),2,128,1.8,2,0.006804646515690662,0.9996723334425469,0.0003594017801066844,0.3112262074004771,0.9503706844040032,0.14961551413882732,0.14947498937528558,0.7125323486328126,0.1572894287109375
Ising (q=2),2,128,1.8,3,0.006727346286698393,0.9996628028803866,0.00036435849070957764,0.2894607412651462,0.9504905631932378,0.1277397763764104,0.12735584235663475,0.7126995849609375,0.1573016357421875
Ising (q=2),2,128,1.8,4,0.0048562548778782666,0.9997628098427511,0.00033875997841530516,0.33284867243339794,0.9511617782513206,0.1415891676721063,0.1415270758945861,0.7109405517578125,0.15747314453125
Ising (q=2),2,128,1.8,5,0.007479089648929415,0.9996419576357469,0.00041094811774653736,0.33074874084867584,0.9503776867670949,0.15318446123260163,0.15280635979851606,0.7121813964843751,0.1573541259765625
Ising (q=2),2,128,1.9,0,0.00562607533467955,0.9997159121443226,0.0003734489307764054,0.3332040499475741,0.957484957939711,0.13427403289127152,0.13392639513166368,0.69927734375,0.15873291015625
Ising (q=2),2,128,1.9,1,0.0044048749338605345,0.9997743688937394,0.0002928050783182071,0.33284375142178185,0.956873498896686,0.12623159417152346,0.12618230955484844,0.69908447265625,0.1587738037109375
Ising (q=2),2,128,1.9,2,0.004346476878113585,0.9997793280885987,0.0003244963531853675,0.33237167999219724,0.9569471356073983,0.13070508758621313,0.1304264667771932,0.7002349853515625,0.1586834716796875
Ising (q=2),2,128,1.9,3,0.004584291462819048,0.9997704775562422,0.0003122775665297448,0.3308259395532054,0.9576064776500038,0.13904654455303594,0.13898062102740472,0.6989739990234375,0.1588714599609375
Ising (q=2),2,128,1.9,4,0.004901720612807389,0.9997461976685007,0.0002817243985691827,0.3328268161433939,0.956944293531839,0.12179091272690004,0.12166537813849267,0.6998590087890625,0.158681640625
Ising (q=2),2,128,1.9,5,0.0037361101751577207,0.9998077625969328,0.00025598492510281115,0.3323787868444253,0.9572476035763824,0.12505918329909177,0.12485274673162261,0.6994537353515625,0.1587872314453125
