experiment,threshold,regime,peak_C_A,peak_t_A,peak_C_B,peak_t_B,final_C_A,mean_C_A,mean_C_B,var_C_A,var_C_B,lag1_ac_C_A,lag1_ac_C_B,mapping_agree
heterogeneous_thresholds,0.8,segregated,0.046778556189479646,11,0.046339885609404996,10,0.044468153271635925,0.0432013485821989,0.04254359453554879,6.7757158780211966e-06,5.539628815523261e-06,0.9162822894818154,0.8464364051804456,True
heterogeneous_thresholds,0.81,segregated,0.0402486582579043,14,0.03989926831875741,13,0.03820117448215636,0.038731223113139465,0.038837603269627194,1.3420167848708574e-06,1.0805702821752357e-06,0.5536489077072829,0.8300741784874749,True
heterogeneous_thresholds,0.82,segregated,0.03788493955775302,15,0.03821113747076996,15,0.03611871897436254,0.03574753975302096,0.0357207143717215,1.3574193732574618e-06,1.6819278748003267e-06,0.5755478315764617,0.4712016566999298,True
heterogeneous_thresholds,0.83,segregated,0.03539863066625165,11,0.03387003660848397,10,0.033215620835568185,0.0330908469734085,0.03261202165207025,1.9674880402066142e-06,2.035460204217187e-06,0.8001268718902129,0.9382317275387866,True
heterogeneous_thresholds,0.84,segregated,0.03369433458429293,17,0.03192255118502515,17,0.03369433458429293,0.030269521638983925,0.030417119132932734,1.9198693824656654e-06,7.037594363183999e-07,0.9018199965108179,0.6060444886903492,True
heterogeneous_thresholds,0.85,segregated,0.03131633848668709,14,0.030370093972018418,15,0.029394082881580637,0.028803538935042998,0.028760277122552996,1.5823653972218083e-06,8.816795671315013e-07,0.6288524977342694,0.8063970797707928,True
heterogeneous_thresholds,0.86,segregated,0.028211185822029677,8,0.02804690703296662,7,0.025905865267929783,0.02680585747381323,0.02652423804360208,5.168683051632234e-07,5.738512490750669e-07,0.7515638710537026,0.689456628998844,True
heterogeneous_thresholds,0.87,segregated,0.02721666692526667,4,0.025900867011934635,2,0.02641202123154781,0.026085930820331983,0.025187450025755495,6.892721336908341e-07,3.289601699121181e-07,0.831487388344303,0.6922345548756581,True
heterogeneous_thresholds,0.88,segregated,0.025730777712456472,11,0.025232920879374853,3,0.025156612695984515,0.024679232302383752,0.02469802043289294,5.366062045694523e-07,2.35580696533386e-07,0.7290551202647683,0.12156278106830992,True
heterogeneous_thresholds,0.89,segregated,0.026343835331123094,13,0.02553679890944165,6,0.023474295655751952,0.02468925852983768,0.02416218631117032,4.775963732946806e-07,5.658144379642803e-07,0.5161036963768915,0.566216242124817,True
heterogeneous_thresholds,0.9,segregated,0.026159133702502602,5,0.024876375893077982,6,0.02372665406875584,0.023938614991475676,0.023604916198519822,8.386299684046706e-07,3.376390509199168e-07,0.8016847052427211,0.7453931759294047,True
heterogeneous_thresholds,0.91,segregated,0.023011771862764575,5,0.023667703479855973,11,0.022658187225372616,0.02232575168074611,0.02251152126188149,2.0648058758877018e-07,5.955115915876874e-07,0.3613785390674157,0.750198879290847,True
heterogeneous_thresholds,0.92,segregated,0.023635945127759413,5,0.023001969096203202,5,0.022177236723625347,0.022467159224996376,0.0223941055793817,2.916897417722873e-07,1.7150846997703404e-07,0.6180965117134279,0.2528640099699567,True
heterogeneous_thresholds,0.93,segregated,0.023111920278577384,17,0.0233241643756336,3,0.023111920278577384,0.02226854984074875,0.021934747344244034,2.725937895780793e-07,5.646637222097393e-07,0.5143666714112145,0.8425805191091155,True
heterogeneous_thresholds,0.94,segregated,0.022684073911179846,13,0.022440345424520426,14,0.020953625178408646,0.021077027875563627,0.021260207240600945,8.577251901564279e-07,4.1190964099377543e-07,0.7757966414017059,0.6611212064853838,True
heterogeneous_thresholds,0.95,segregated,0.0213308452101006,13,0.02215625897564284,7,0.02002377417305014,0.02040205767771005,0.020885211304548623,2.2919601251066306e-07,6.986203828894409e-07,0.7673413724701945,0.7500899029986361,True
heterogeneous_thresholds,0.96,segregated,0.02126704083044218,9,0.022240062537325238,8,0.020504405932717483,0.020591874160321093,0.02106009013009226,1.2840556047867347e-07,5.489052363474077e-07,0.7149274250365475,0.79036830571021,True
heterogeneous_thresholds,0.97,segregated,0.02047210532954003,8,0.02113050176089589,7,0.019971333923247257,0.019824448257335318,0.020371798113582584,1.227785726474363e-07,2.0941664373034646e-07,0.451600283218284,0.6155194487871563,True
heterogeneous_thresholds,0.98,segregated,0.022008184821406204,11,0.022712491676521323,8,0.019954753676844038,0.020914966265388916,0.02072729705033822,3.0177461008456213e-07,1.2277832346020756e-06,0.40932375500049717,0.7669961749472699,True
heterogeneous_thresholds,0.99,segregated,0.022294962345582515,9,0.02148720139385138,8,0.02021786366975734,0.020607999143382513,0.020651704828287272,8.68958636209608e-07,3.0999383454765553e-07,0.8023438487773024,0.39348146399115475,True
heterogeneous_thresholds,1.0,segregated,0.020899552182118197,3,0.021585774067695584,9,0.019377397227720895,0.02030706241562943,0.02012361738841189,1.9007237662655763e-07,4.1061982514382287e-07,0.814362259357259,0.5325545634021264,True
