threshold,time_step,regime,C_A,C_B,w_H,w_OPs,w_OPt,w_T,w_G
0.28,11,mixed,0.14923443274985826,0.1557077073929942,1.1878706856020445,0.32650699824075874,0.01930295898801528,0.6828143876922484,0.5340915185903723
0.28,12,mixed,0.14708206202089852,0.1431445724885929,1.1878706856020445,0.32647587190292304,0.014369285216652558,0.6825232724087062,0.5339760331130957
0.28,13,mixed,0.1449091978970901,0.13902541568362034,1.1878706856020445,0.32644354127869557,0.009654854050643558,0.6822320599177478,0.5337439540109701
0.28,14,mixed,0.14080859223152817,0.1373810401065902,1.1878706856020445,0.32641204541366414,0.0,0.6819407511903469,0.5338594050956186
0.28,15,mixed,0.14080859223152817,0.13334319346981266,1.1878706856020445,0.32641204541366414,0.0,0.6819407511903469,0.5338594050956186
0.28,16,mixed,0.14080859223152817,0.13334319346981266,1.1878706856020445,0.32641204541366414,0.0,0.6819407511903469,0.5338594050956186
0.28,17,mixed,0.14080859223152817,0.13334319346981266,1.1878706856020445,0.32641204541366414,0.0,0.6819407511903469,0.5338594050956186
0.29,2,mixed,0.7821536024052944,0.7670952916065259,1.1878706856020445,0.358386692582504,0.9983160152014016,0.973305779538159,0.49868748809568897
0.29,3,mixed,0.702751278605141,0.6941616279723044,1.1878706856020445,0.32098686991347597,0.9844197539836793,0.8811320376497044,0.5144012799237652
0.29,4,mixed,0.6232034504045851,0.6059255660923953,1.1878706856020445,0.28086360156036005,0.9301710837222863,0.8111244505254602,0.534052789245607
0.29,5,mixed,0.5296606607824252,0.4990694345827021,1.1878706856020445,0.2503130381156683,0.8143571769059308,0.762893105303166,0.5490325784441424
0.29,6,mixed,0.4262695590087562,0.39651745883613176,1.1878706856020445,0.22919189612217136,0.6490433155843662,0.7310472672098891,0.558791204322438
0.29,7,mixed,0.3254601492894292,0.2890067264873335,1.1878706856020445,0.21741385533587118,0.4595886665176591,0.7122844009538406,0.5685662530399844
0.29,8,mixed,0.24743310327881413,0.20657942778319005,1.1878706856020445,0.21025487055734535,0.3080722927045424,0.7007876363207748,0.5744678125502819
0.29,9,mixed,0.1899268007796575,0.1754259441643345,1.1878706856020445,0.20507192075530595,0.19372795225670655,0.6941387254452115,0.5778904888695088
0.29,10,mixed,0.15071694840365163,0.14586412713086613,1.1878706856020445,0.20173784124744096,0.11558909016410739,0.6887732714311611,0.5801338924511714
0.29,11,mixed,0.134431034062987,0.12213355018644974,1.1878706856020445,0.19986655457859046,0.08444626146117841,0.6864501665470139,0.5797785833408207
0.29,12,mixed,0.12034402873009689,0.10728367269763224,1.1878706856020445,0.19864351691766977,0.056987444239798034,0.6842695174448508,0.5797790428817967
0.29,13,mixed,0.10383472341034543,0.09848050328507654,1.1878706856020445,0.1977820905028022,0.02348131427894299,0.6828143867209743,0.5795418946606247
0.29,14,mixed,0.09733548752513761,0.08857671009754822,1.1878706856020445,0.19772416447807922,0.009665479041598413,0.6823775694412977,0.5800149777287807
0.29,15,mixed,0.09506360041460385,0.07957543924452479,1.1878706856020445,0.1976824375848418,0.0049460773947511034,0.6820864055540474,0.5798970029990798
0.29,16,mixed,0.09274408189510652,0.07958751704907893,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.29,17,mixed,0.09274408189510652,0.07954642291896696,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.3,2,transition,0.7821536024052944,0.7670952916065259,1.1878706856020445,0.358386692582504,0.9983160152014016,0.973305779538159,0.49868748809568897
0.3,3,transition,0.702751278605141,0.6941616279723044,1.1878706856020445,0.32098686991347597,0.9844197539836793,0.8811320376497044,0.5144012799237652
0.3,4,transition,0.6232034504045851,0.6059255660923953,1.1878706856020445,0.28086360156036005,0.9301710837222863,0.8111244505254602,0.534052789245607
0.3,5,transition,0.5296606607824252,0.4990694345827021,1.1878706856020445,0.2503130381156683,0.8143571769059308,0.762893105303166,0.5490325784441424
0.3,6,transition,0.4262695590087562,0.39651745883613176,1.1878706856020445,0.22919189612217136,0.6490433155843662,0.7310472672098891,0.558791204322438
0.3,7,transition,0.3254601492894292,0.2890067264873335,1.1878706856020445,0.21741385533587118,0.4595886665176591,0.7122844009538406,0.5685662530399844
0.3,8,transition,0.24743310327881413,0.20657942778319005,1.1878706856020445,0.21025487055734535,0.3080722927045424,0.7007876363207748,0.5744678125502819
0.3,9,transition,0.1899268007796575,0.1754259441643345,1.1878706856020445,0.20507192075530595,0.19372795225670655,0.6941387254452115,0.5778904888695088
0.3,10,transition,0.15071694840365163,0.14586412713086613,1.1878706856020445,0.20173784124744096,0.11558909016410739,0.6887732714311611,0.5801338924511714
0.3,11,transition,0.134431034062987,0.12213355018644974,1.1878706856020445,0.19986655457859046,0.08444626146117841,0.6864501665470139,0.5797785833408207
0.3,12,transition,0.12034402873009689,0.10728367269763224,1.1878706856020445,0.19864351691766977,0.056987444239798034,0.6842695174448508,0.5797790428817967
0.3,13,transition,0.10383472341034543,0.09848050328507654,1.1878706856020445,0.1977820905028022,0.02348131427894299,0.6828143867209743,0.5795418946606247
0.3,14,transition,0.09733548752513761,0.08857671009754822,1.1878706856020445,0.19772416447807922,0.009665479041598413,0.6823775694412977,0.5800149777287807
0.3,15,transition,0.09506360041460385,0.07957543924452479,1.1878706856020445,0.1976824375848418,0.0049460773947511034,0.6820864055540474,0.5798970029990798
0.3,16,transition,0.09274408189510652,0.07958751704907893,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.3,17,transition,0.09274408189510652,0.07954642291896696,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.31,2,transition,0.7821536024052944,0.7670952916065259,1.1878706856020445,0.358386692582504,0.9983160152014016,0.973305779538159,0.49868748809568897
0.31,3,transition,0.702751278605141,0.6941616279723044,1.1878706856020445,0.32098686991347597,0.9844197539836793,0.8811320376497044,0.5144012799237652
0.31,4,transition,0.6232034504045851,0.6059255660923953,1.1878706856020445,0.28086360156036005,0.9301710837222863,0.8111244505254602,0.534052789245607
0.31,5,transition,0.5296606607824252,0.4990694345827021,1.1878706856020445,0.2503130381156683,0.8143571769059308,0.762893105303166,0.5490325784441424
0.31,6,transition,0.4262695590087562,0.39651745883613176,1.1878706856020445,0.22919189612217136,0.6490433155843662,0.7310472672098891,0.558791204322438
0.31,7,transition,0.3254601492894292,0.2890067264873335,1.1878706856020445,0.21741385533587118,0.4595886665176591,0.7122844009538406,0.5685662530399844
0.31,8,transition,0.24743310327881413,0.20657942778319005,1.1878706856020445,0.21025487055734535,0.3080722927045424,0.7007876363207748,0.5744678125502819
0.31,9,transition,0.1899268007796575,0.1754259441643345,1.1878706856020445,0.20507192075530595,0.19372795225670655,0.6941387254452115,0.5778904888695088
0.31,10,transition,0.15071694840365163,0.14586412713086613,1.1878706856020445,0.20173784124744096,0.11558909016410739,0.6887732714311611,0.5801338924511714
0.31,11,transition,0.134431034062987,0.12213355018644974,1.1878706856020445,0.19986655457859046,0.08444626146117841,0.6864501665470139,0.5797785833408207
0.31,12,transition,0.12034402873009689,0.10728367269763224,1.1878706856020445,0.19864351691766977,0.056987444239798034,0.6842695174448508,0.5797790428817967
0.31,13,transition,0.10383472341034543,0.09848050328507654,1.1878706856020445,0.1977820905028022,0.02348131427894299,0.6828143867209743,0.5795418946606247
0.31,14,transition,0.09733548752513761,0.08857671009754822,1.1878706856020445,0.19772416447807922,0.009665479041598413,0.6823775694412977,0.5800149777287807
0.31,15,transition,0.09506360041460385,0.07957543924452479,1.1878706856020445,0.1976824375848418,0.0049460773947511034,0.6820864055540474,0.5798970029990798
0.31,16,transition,0.09274408189510652,0.07958751704907893,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.31,17,transition,0.09274408189510652,0.07954642291896696,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.32,2,transition,0.7821536024052944,0.7670952916065259,1.1878706856020445,0.358386692582504,0.9983160152014016,0.973305779538159,0.49868748809568897
0.32,3,transition,0.702751278605141,0.6941616279723044,1.1878706856020445,0.32098686991347597,0.9844197539836793,0.8811320376497044,0.5144012799237652
0.32,4,transition,0.6232034504045851,0.6059255660923953,1.1878706856020445,0.28086360156036005,0.9301710837222863,0.8111244505254602,0.534052789245607
0.32,5,transition,0.5296606607824252,0.4990694345827021,1.1878706856020445,0.2503130381156683,0.8143571769059308,0.762893105303166,0.5490325784441424
0.32,6,transition,0.4262695590087562,0.39651745883613176,1.1878706856020445,0.22919189612217136,0.6490433155843662,0.7310472672098891,0.558791204322438
0.32,7,transition,0.3254601492894292,0.2890067264873335,1.1878706856020445,0.21741385533587118,0.4595886665176591,0.7122844009538406,0.5685662530399844
0.32,8,transition,0.24743310327881413,0.20657942778319005,1.1878706856020445,0.21025487055734535,0.3080722927045424,0.7007876363207748,0.5744678125502819
0.32,9,transition,0.1899268007796575,0.1754259441643345,1.1878706856020445,0.20507192075530595,0.19372795225670655,0.6941387254452115,0.5778904888695088
0.32,10,transition,0.15071694840365163,0.14586412713086613,1.1878706856020445,0.20173784124744096,0.11558909016410739,0.6887732714311611,0.5801338924511714
0.32,11,transition,0.134431034062987,0.12213355018644974,1.1878706856020445,0.19986655457859046,0.08444626146117841,0.6864501665470139,0.5797785833408207
0.32,12,transition,0.12034402873009689,0.10728367269763224,1.1878706856020445,0.19864351691766977,0.056987444239798034,0.6842695174448508,0.5797790428817967
0.32,13,transition,0.10383472341034543,0.09848050328507654,1.1878706856020445,0.1977820905028022,0.02348131427894299,0.6828143867209743,0.5795418946606247
0.32,14,transition,0.09733548752513761,0.08857671009754822,1.1878706856020445,0.19772416447807922,0.009665479041598413,0.6823775694412977,0.5800149777287807
0.32,15,transition,0.09506360041460385,0.07957543924452479,1.1878706856020445,0.1976824375848418,0.0049460773947511034,0.6820864055540474,0.5798970029990798
0.32,16,transition,0.09274408189510652,0.07958751704907893,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.32,17,transition,0.09274408189510652,0.07954642291896696,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.33,2,transition,0.7821536024052944,0.7670952916065259,1.1878706856020445,0.358386692582504,0.9983160152014016,0.973305779538159,0.49868748809568897
0.33,3,transition,0.702751278605141,0.6941616279723044,1.1878706856020445,0.32098686991347597,0.9844197539836793,0.8811320376497044,0.5144012799237652
0.33,4,transition,0.6232034504045851,0.6059255660923953,1.1878706856020445,0.28086360156036005,0.9301710837222863,0.8111244505254602,0.534052789245607
0.33,5,transition,0.5296606607824252,0.4990694345827021,1.1878706856020445,0.2503130381156683,0.8143571769059308,0.762893105303166,0.5490325784441424
0.33,6,transition,0.4262695590087562,0.39651745883613176,1.1878706856020445,0.22919189612217136,0.6490433155843662,0.7310472672098891,0.558791204322438
0.33,7,transition,0.3254601492894292,0.2890067264873335,1.1878706856020445,0.21741385533587118,0.4595886665176591,0.7122844009538406,0.5685662530399844
0.33,8,transition,0.24743310327881413,0.20657942778319005,1.1878706856020445,0.21025487055734535,0.3080722927045424,0.7007876363207748,0.5744678125502819
0.33,9,transition,0.1899268007796575,0.1754259441643345,1.1878706856020445,0.20507192075530595,0.19372795225670655,0.6941387254452115,0.5778904888695088
0.33,10,transition,0.15071694840365163,0.14586412713086613,1.1878706856020445,0.20173784124744096,0.11558909016410739,0.6887732714311611,0.5801338924511714
0.33,11,transition,0.134431034062987,0.12213355018644974,1.1878706856020445,0.19986655457859046,0.08444626146117841,0.6864501665470139,0.5797785833408207
0.33,12,transition,0.12034402873009689,0.10728367269763224,1.1878706856020445,0.19864351691766977,0.056987444239798034,0.6842695174448508,0.5797790428817967
0.33,13,transition,0.10383472341034543,0.09848050328507654,1.1878706856020445,0.1977820905028022,0.02348131427894299,0.6828143867209743,0.5795418946606247
0.33,14,transition,0.09733548752513761,0.08857671009754822,1.1878706856020445,0.19772416447807922,0.009665479041598413,0.6823775694412977,0.5800149777287807
0.33,15,transition,0.09506360041460385,0.07957543924452479,1.1878706856020445,0.1976824375848418,0.0049460773947511034,0.6820864055540474,0.5798970029990798
0.33,16,transition,0.09274408189510652,0.07958751704907893,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.33,17,transition,0.09274408189510652,0.07954642291896696,1.1878706856020445,0.1976824375848418,0.0,0.6819407511903469,0.5797790428817967
0.34,2,transition,0.8288949621942547,0.8123205291630358,1.1878706856020445,0.3347889935538829,0.9996082107010824,0.9998067507295089,0.5230618626571389
0.34,3,transition,0.7629413137832369,0.762021777102247,1.1878706856020445,0.2550384548897584,0.9932948281206194,0.930008714888874,0.5533692785928229
0.34,4,transition,0.6677893027491892,0.6801268685601548,1.1878706856020445,0.18166891789614575,0.9554891017901452,0.8434111450320136,0.5862843684826476
0.34,5,transition,0.5420953567166613,0.5857887775303805,1.1878706856020445,0.13681794686053167,0.824652792119051,0.7794776837681813,0.6090173938659504
0.34,6,transition,0.4032709636969316,0.47939510386233747,1.1878706856020445,0.11118044334884683,0.6218667674934059,0.736971885986544,0.6277163393424681
0.34,7,transition,0.2917442555316555,0.35605401723519814,1.1878706856020445,0.09844448592256648,0.43834046030547585,0.7142845537383701,0.6389260259786012
0.34,8,transition,0.2096816679425864,0.26762122817933165,1.1878706856020445,0.09129638901595975,0.29579751053340025,0.7012152384670884,0.6474051722828978
0.34,9,transition,0.16756146197714492,0.17517533884059022,1.1878706856020445,0.0877243116740397,0.22158898285999834,0.6941357011027472,0.6532693613555962
0.34,10,transition,0.13593738917635623,0.11120496190517741,1.1878706856020445,0.08553441136751626,0.1653930919106813,0.6912387003104125,0.6568769936503613
0.34,11,transition,0.1182880081484915,0.07373440048037944,1.1878706856020445,0.08431746731070083,0.13379430610252863,0.6887739570083354,0.6594553447138095
0.34,12,transition,0.10625000691516948,0.05873355231402246,1.1878706856020445,0.08323448609145992,0.11475104861993927,0.6864507313436771,0.6581698661716322
0.34,13,transition,0.08509424014195421,0.058188759439643745,1.1878706856020445,0.08248444660860807,0.07667064252889472,0.6848514427781869,0.6586401080504045
0.34,14,transition,0.06967988185976445,0.05135930882113514,1.1878706856020445,0.08193851962301599,0.04812844462588637,0.6833964671033654,0.6602753976608515
0.34,15,transition,0.05846189015195352,0.04362325788558636,1.1878706856020445,0.08172598585042747,0.027413040775852094,0.6826687323572738,0.6611046404904846
0.34,16,transition,0.045935475374333075,0.04099744111804474,1.1878706856020445,0.08153934745137385,0.004710531127155904,0.6822320117995264,0.6613408454985151
0.34,17,transition,0.0459523684717594,0.03814906917984096,1.1878706856020445,0.08149278892219765,0.004710314427406001,0.6820864055540473,0.6621490514344492
0.35,2,transition,0.8288949621942547,0.8123205291630358,1.1878706856020445,0.3347889935538829,0.9996082107010824,0.9998067507295089,0.5230618626571389
0.35,3,transition,0.7629413137832369,0.762021777102247,1.1878706856020445,0.2550384548897584,0.9932948281206194,0.930008714888874,0.5533692785928229
0.35,4,transition,0.6677893027491892,0.6801268685601548,1.1878706856020445,0.18166891789614575,0.9554891017901452,0.8434111450320136,0.5862843684826476
0.35,5,transition,0.5420953567166613,0.5857887775303805,1.1878706856020445,0.13681794686053167,0.824652792119051,0.7794776837681813,0.6090173938659504
0.35,6,transition,0.4032709636969316,0.47939510386233747,1.1878706856020445,0.11118044334884683,0.6218667674934059,0.736971885986544,0.6277163393424681
0.35,7,transition,0.2917442555316555,0.35605401723519814,1.1878706856020445,0.09844448592256648,0.43834046030547585,0.7142845537383701,0.6389260259786012
0.35,8,transition,0.2096816679425864,0.26762122817933165,1.1878706856020445,0.09129638901595975,0.29579751053340025,0.7012152384670884,0.6474051722828978
0.35,9,transition,0.16756146197714492,0.17517533884059022,1.1878706856020445,0.0877243116740397,0.22158898285999834,0.6941357011027472,0.6532693613555962
0.35,10,transition,0.13593738917635623,0.11120496190517741,1.1878706856020445,0.08553441136751626,0.1653930919106813,0.6912387003104125,0.6568769936503613
0.35,11,transition,0.1182880081484915,0.07373440048037944,1.1878706856020445,0.08431746731070083,0.13379430610252863,0.6887739570083354,0.6594553447138095
0.35,12,transition,0.10625000691516948,0.05873355231402246,1.1878706856020445,0.08323448609145992,0.11475104861993927,0.6864507313436771,0.6581698661716322
0.35,13,transition,0.08509424014195421,0.058188759439643745,1.1878706856020445,0.08248444660860807,0.07667064252889472,0.6848514427781869,0.6586401080504045
0.35,14,transition,0.06967988185976445,0.05135930882113514,1.1878706856020445,0.08193851962301599,0.04812844462588637,0.6833964671033654,0.6602753976608515
0.35,15,transition,0.05846189015195352,0.04362325788558636,1.1878706856020445,0.08172598585042747,0.027413040775852094,0.6826687323572738,0.6611046404904846
0.35,16,transition,0.045935475374333075,0.04099744111804474,1.1878706856020445,0.08153934745137385,0.004710531127155904,0.6822320117995264,0.6613408454985151
0.35,17,transition,0.0459523684717594,0.03814906917984096,1.1878706856020445,0.08149278892219765,0.004710314427406001,0.6820864055540473,0.6621490514344492
0.36,2,transition,0.8288949621942547,0.8123205291630358,1.1878706856020445,0.3347889935538829,0.9996082107010824,0.9998067507295089,0.5230618626571389
0.36,3,transition,0.7629413137832369,0.762021777102247,1.1878706856020445,0.2550384548897584,0.9932948281206194,0.930008714888874,0.5533692785928229
0.36,4,transition,0.6677893027491892,0.6801268685601548,1.1878706856020445,0.18166891789614575,0.9554891017901452,0.8434111450320136,0.5862843684826476
0.36,5,transition,0.5420953567166613,0.5857887775303805,1.1878706856020445,0.13681794686053167,0.824652792119051,0.7794776837681813,0.6090173938659504
0.36,6,transition,0.4032709636969316,0.47939510386233747,1.1878706856020445,0.11118044334884683,0.6218667674934059,0.736971885986544,0.6277163393424681
0.36,7,transition,0.2917442555316555,0.35605401723519814,1.1878706856020445,0.09844448592256648,0.43834046030547585,0.7142845537383701,0.6389260259786012
0.36,8,transition,0.2096816679425864,0.26762122817933165,1.1878706856020445,0.09129638901595975,0.29579751053340025,0.7012152384670884,0.6474051722828978
0.36,9,transition,0.16756146197714492,0.17517533884059022,1.1878706856020445,0.0877243116740397,0.22158898285999834,0.6941357011027472,0.6532693613555962
0.36,10,transition,0.13593738917635623,0.11120496190517741,1.1878706856020445,0.08553441136751626,0.1653930919106813,0.6912387003104125,0.6568769936503613
0.36,11,transition,0.1182880081484915,0.07373440048037944,1.1878706856020445,0.08431746731070083,0.13379430610252863,0.6887739570083354,0.6594553447138095
0.36,12,transition,0.10625000691516948,0.05873355231402246,1.1878706856020445,0.08323448609145992,0.11475104861993927,0.6864507313436771,0.6581698661716322
0.36,13,transition,0.08509424014195421,0.058188759439643745,1.1878706856020445,0.08248444660860807,0.07667064252889472,0.6848514427781869,0.6586401080504045
0.36,14,transition,0.06967988185976445,0.05135930882113514,1.1878706856020445,0.08193851962301599,0.04812844462588637,0.6833964671033654,0.6602753976608515
0.36,15,transition,0.05846189015195352,0.04362325788558636,1.1878706856020445,0.08172598585042747,0.027413040775852094,0.6826687323572738,0.6611046404904846
0.36,16,transition,0.045935475374333075,0.04099744111804474,1.1878706856020445,0.08153934745137385,0.004710531127155904,0.6822320117995264,0.6613408454985151
0.36,17,transition,0.0459523684717594,0.03814906917984096,1.1878706856020445,0.08149278892219765,0.004710314427406001,0.6820864055540473,0.6621490514344492
0.37,2,transition,0.8288949621942547,0.8123205291630358,1.1878706856020445,0.3347889935538829,0.9996082107010824,0.9998067507295089,0.5230618626571389
0.37,3,transition,0.7629413137832369,0.762021777102247,1.1878706856020445,0.2550384548897584,0.9932948281206194,0.930008714888874,0.5533692785928229
0.37,4,transition,0.6677893027491892,0.6801268685601548,1.1878706856020445,0.18166891789614575,0.9554891017901452,0.8434111450320136,0.5862843684826476
0.37,5,transition,0.5420953567166613,0.5857887775303805,1.1878706856020445,0.13681794686053167,0.824652792119051,0.7794776837681813,0.6090173938659504
0.37,6,transition,0.4032709636969316,0.47939510386233747,1.1878706856020445,0.11118044334884683,0.6218667674934059,0.736971885986544,0.6277163393424681
0.37,7,transition,0.2917442555316555,0.35605401723519814,1.1878706856020445,0.09844448592256648,0.43834046030547585,0.7142845537383701,0.6389260259786012
0.37,8,transition,0.2096816679425864,0.26762122817933165,1.1878706856020445,0.09129638901595975,0.29579751053340025,0.7012152384670884,0.6474051722828978
0.37,9,transition,0.16756146197714492,0.17517533884059022,1.1878706856020445,0.0877243116740397,0.22158898285999834,0.6941357011027472,0.6532693613555962
0.37,10,transition,0.13593738917635623,0.11120496190517741,1.1878706856020445,0.08553441136751626,0.1653930919106813,0.6912387003104125,0.6568769936503613
0.37,11,transition,0.1182880081484915,0.07373440048037944,1.1878706856020445,0.08431746731070083,0.13379430610252863,0.6887739570083354,0.6594553447138095
0.37,12,transition,0.10625000691516948,0.05873355231402246,1.1878706856020445,0.08323448609145992,0.11475104861993927,0.6864507313436771,0.6581698661716322
0.37,13,transition,0.08509424014195421,0.058188759439643745,1.1878706856020445,0.08248444660860807,0.07667064252889472,0.6848514427781869,0.6586401080504045
0.37,14,transition,0.06967988185976445,0.05135930882113514,1.1878706856020445,0.08193851962301599,0.04812844462588637,0.6833964671033654,0.6602753976608515
0.37,15,transition,0.05846189015195352,0.04362325788558636,1.1878706856020445,0.08172598585042747,0.027413040775852094,0.6826687323572738,0.6611046404904846
0.37,16,transition,0.045935475374333075,0.04099744111804474,1.1878706856020445,0.08153934745137385,0.004710531127155904,0.6822320117995264,0.6613408454985151
0.37,17,transition,0.0459523684717594,0.03814906917984096,1.1878706856020445,0.08149278892219765,0.004710314427406001,0.6820864055540473,0.6621490514344492
0.38,2,transition,0.825733937172556,0.8171684856989707,1.1878706856020445,0.318570775333034,0.9997315288395651,0.9953070910906854,0.5298153645261732
0.38,3,transition,0.7856521885268392,0.7835102488557458,1.1878706856020445,0.21602824070940324,0.99708153739405,0.9571315587665131,0.5697375060232466
0.38,4,transition,0.7087322294556888,0.7024498206632626,1.1878706856020445,0.13399670280679435,0.9780293475803499,0.8762289995009105,0.6124529137043186
0.38,5,transition,0.6465350370387145,0.6361841640617564,1.1878706856020445,0.08719163786749093,0.9240844431408034,0.8148813906553812,0.6598038686153926
0.38,6,transition,0.56603847733045,0.5703506261090832,1.1878706856020445,0.06424777220033424,0.8142921849078574,0.7705650876760287,0.703400814282198
0.38,7,transition,0.487611576200585,0.4994616011895312,1.1878706856020445,0.05163661022643375,0.6778896610730496,0.7433935747091164,0.7557390830124538
0.38,8,transition,0.41227855999764673,0.39239915255358865,1.1878706856020445,0.043360931349580405,0.531832319653738,0.7235186613622906,0.8253281195450958
0.38,9,transition,0.30831723736503186,0.2842386767994941,1.1878706856020445,0.0384770767263477,0.36545714970435444,0.7083802670550308,0.8771611461499095
0.38,10,transition,0.25154093682016077,0.21803984668317583,1.1878706856020445,0.03557955032107399,0.2827505518030796,0.6986063508452915,0.9081297693856184
0.38,11,transition,0.1716067999898147,0.17614448657469622,1.1878706856020445,0.03329934063683175,0.18300457774244477,0.6902219672254238,0.9208328900308056
0.38,12,transition,0.11606595531922434,0.1386802174112689,1.1878706856020445,0.03234041333239561,0.1148980868186222,0.6863032770757161,0.9223818423053036
0.38,13,transition,0.08280112447779205,0.09120121083959744,1.1878706856020445,0.032018290822252625,0.07438269041446442,0.6848503350688631,0.9180634222431567
0.38,14,transition,0.05022979564637235,0.06300354841452592,1.1878706856020445,0.031762864441942575,0.03370106716642649,0.6835418254694715,0.9187798602183376
0.38,15,transition,0.034497266776424194,0.05109904563550889,1.1878706856020445,0.03160180661251272,0.014600989557237454,0.6825232724087062,0.9177694171453228
0.38,16,transition,0.022592424674470164,0.03860777789903111,1.1878706856020445,0.031551529786674096,0.0,0.6820864055540474,0.9178267213555324
0.38,17,transition,0.022581901686517615,0.03118025540530726,1.1878706856020445,0.031551529786674096,0.0,0.6819407511903469,0.9177099303653924
0.39,2,transition,0.825733937172556,0.8171684856989707,1.1878706856020445,0.318570775333034,0.9997315288395651,0.9953070910906854,0.5298153645261732
0.39,3,transition,0.7856521885268392,0.7835102488557458,1.1878706856020445,0.21602824070940324,0.99708153739405,0.9571315587665131,0.5697375060232466
0.39,4,transition,0.7087322294556888,0.7024498206632626,1.1878706856020445,0.13399670280679435,0.9780293475803499,0.8762289995009105,0.6124529137043186
0.39,5,transition,0.6465350370387145,0.6361841640617564,1.1878706856020445,0.08719163786749093,0.9240844431408034,0.8148813906553812,0.6598038686153926
0.39,6,transition,0.56603847733045,0.5703506261090832,1.1878706856020445,0.06424777220033424,0.8142921849078574,0.7705650876760287,0.703400814282198
0.39,7,transition,0.487611576200585,0.4994616011895312,1.1878706856020445,0.05163661022643375,0.6778896610730496,0.7433935747091164,0.7557390830124538
0.39,8,transition,0.41227855999764673,0.39239915255358865,1.1878706856020445,0.043360931349580405,0.531832319653738,0.7235186613622906,0.8253281195450958
0.39,9,transition,0.30831723736503186,0.2842386767994941,1.1878706856020445,0.0384770767263477,0.36545714970435444,0.7083802670550308,0.8771611461499095
0.39,10,transition,0.25154093682016077,0.21803984668317583,1.1878706856020445,0.03557955032107399,0.2827505518030796,0.6986063508452915,0.9081297693856184
0.39,11,transition,0.1716067999898147,0.17614448657469622,1.1878706856020445,0.03329934063683175,0.18300457774244477,0.6902219672254238,0.9208328900308056
0.39,12,transition,0.11606595531922434,0.1386802174112689,1.1878706856020445,0.03234041333239561,0.1148980868186222,0.6863032770757161,0.9223818423053036
0.39,13,transition,0.08280112447779205,0.09120121083959744,1.1878706856020445,0.032018290822252625,0.07438269041446442,0.6848503350688631,0.9180634222431567
0.39,14,transition,0.05022979564637235,0.06300354841452592,1.1878706856020445,0.031762864441942575,0.03370106716642649,0.6835418254694715,0.9187798602183376
0.39,15,transition,0.034497266776424194,0.05109904563550889,1.1878706856020445,0.03160180661251272,0.014600989557237454,0.6825232724087062,0.9177694171453228
0.39,16,transition,0.022592424674470164,0.03860777789903111,1.1878706856020445,0.031551529786674096,0.0,0.6820864055540474,0.9178267213555324
0.39,17,transition,0.022581901686517615,0.03118025540530726,1.1878706856020445,0.031551529786674096,0.0,0.6819407511903469,0.9177099303653924
0.4,2,transition,0.825733937172556,0.8171684856989707,1.1878706856020445,0.318570775333034,0.9997315288395651,0.9953070910906854,0.5298153645261732
0.4,3,transition,0.7856521885268392,0.7835102488557458,1.1878706856020445,0.21602824070940324,0.99708153739405,0.9571315587665131,0.5697375060232466
0.4,4,transition,0.7087322294556888,0.7024498206632626,1.1878706856020445,0.13399670280679435,0.9780293475803499,0.8762289995009105,0.6124529137043186
0.4,5,transition,0.6465350370387145,0.6361841640617564,1.1878706856020445,0.08719163786749093,0.9240844431408034,0.8148813906553812,0.6598038686153926
0.4,6,transition,0.56603847733045,0.5703506261090832,1.1878706856020445,0.06424777220033424,0.8142921849078574,0.7705650876760287,0.703400814282198
0.4,7,transition,0.487611576200585,0.4994616011895312,1.1878706856020445,0.05163661022643375,0.6778896610730496,0.7433935747091164,0.7557390830124538
0.4,8,transition,0.41227855999764673,0.39239915255358865,1.1878706856020445,0.043360931349580405,0.531832319653738,0.7235186613622906,0.8253281195450958
0.4,9,transition,0.30831723736503186,0.2842386767994941,1.1878706856020445,0.0384770767263477,0.36545714970435444,0.7083802670550308,0.8771611461499095
0.4,10,transition,0.25154093682016077,0.21803984668317583,1.1878706856020445,0.03557955032107399,0.2827505518030796,0.6986063508452915,0.9081297693856184
0.4,11,transition,0.1716067999898147,0.17614448657469622,1.1878706856020445,0.03329934063683175,0.18300457774244477,0.6902219672254238,0.9208328900308056
0.4,12,transition,0.11606595531922434,0.1386802174112689,1.1878706856020445,0.03234041333239561,0.1148980868186222,0.6863032770757161,0.9223818423053036
0.4,13,transition,0.08280112447779205,0.09120121083959744,1.1878706856020445,0.032018290822252625,0.07438269041446442,0.6848503350688631,0.9180634222431567
