mean_H,std_H,op_up,op_dn,mi1,decay,tcomp,gzip,w_H,w_OP_s,w_OP_t,w_T,w_G,score,T,seed,magnetisation
0.607955,0.157282,0.646014,0.532097,0.126911,0.097196,0.71249,0.096299,1.0,0.0,0.639796,0.976332,0.997264,0.622944,2.26,15,0.191006
0.614502,0.152871,0.656529,0.536904,0.12994,0.119201,0.707559,0.096401,1.0,0.0,0.716136,0.961419,0.997413,0.686726,2.26,16,0.046484
0.622308,0.155975,0.660588,0.542615,0.114007,0.108661,0.694873,0.097256,1.0,0.0,0.647997,0.908102,0.998495,0.587561,2.26,17,0.086992
0.616562,0.165816,0.654047,0.537895,0.070698,0.070481,0.704321,0.097017,1.0,0.0,0.369778,0.949789,0.998221,0.350586,2.26,18,0.408555
0.595146,0.155017,0.637648,0.524512,0.120455,0.10503,0.719268,0.095225,1.0,0.0,0.652935,0.991042,0.99545,0.644141,2.26,19,0.272012
0.61612,0.160098,0.67437,0.538916,0.119485,0.10294,0.699888,0.096904,1.0,0.0,0.64375,0.931611,0.998085,0.598576,2.265,0,0.106338
0.619995,0.165172,0.677939,0.541975,0.114043,0.085148,0.704966,0.097544,1.0,0.0,0.563545,0.952218,0.998794,0.53597,2.265,1,0.206143
0.63815,0.16432,0.681306,0.554999,0.102408,0.091751,0.696221,0.098896,1.0,0.0,0.559135,0.914714,0.999756,0.511324,2.265,2,0.221592
0.611599,0.158951,0.670201,0.534925,0.12445,0.081719,0.706802,0.096426,1.0,0.0,0.570307,0.958828,0.997448,0.545431,2.265,3,0.135635
0.63181,0.168007,0.693971,0.550959,0.111798,0.10881,0.698818,0.09853,1.0,0.0,0.642411,0.926853,0.999568,0.595164,2.265,4,0.154854
0.619202,0.166315,0.682274,0.54166,0.121963,0.115883,0.708237,0.09771,1.0,0.0,0.688978,0.963675,0.998952,0.663255,2.265,5,0.181396
0.591738,0.15228,0.604976,0.523211,0.094655,0.084141,0.718096,0.095327,1.0,0.0,0.506826,0.98899,0.995642,0.499062,2.265,6,0.38082
0.620377,0.163238,0.689631,0.541855,0.124846,0.10526,0.70249,0.097715,1.0,0.0,0.663711,0.94259,0.998956,0.624954,2.265,7,0.028418
0.600058,0.15082,0.617818,0.527277,0.113396,0.085413,0.719019,0.095566,1.0,0.0,0.563153,0.990623,0.996076,0.555683,2.265,8,0.316074
0.629531,0.164934,0.687618,0.549244,0.110962,0.104097,0.700215,0.098726,1.0,0.0,0.625673,0.933038,0.999675,0.583587,2.265,9,0.189238
0.613712,0.166119,0.681036,0.535502,0.124767,0.10185,0.703237,0.096055,1.0,0.0,0.652042,0.94558,0.996892,0.614642,2.265,10,0.040635
0.623075,0.160758,0.677049,0.545262,0.117803,0.101005,0.696519,0.098208,1.0,0.0,0.633172,0.916147,0.999358,0.579706,2.265,11,0.048437
0.613066,0.15008,0.609088,0.539112,0.126448,0.092373,0.712954,0.09729,1.0,0.0,0.620178,0.977556,0.998532,0.605369,2.265,12,0.179629
0.59591,0.164318,0.647398,0.523551,0.138964,0.131953,0.711904,0.095195,1.0,0.0,0.765347,0.974742,0.995394,0.742579,2.265,13,0.05166
0.618106,0.147941,0.636537,0.544967,0.13007,0.098208,0.706748,0.098262,1.0,0.0,0.649845,0.958641,0.999396,0.622592,2.265,14,0.035225
0.609937,0.156441,0.628275,0.533065,0.067545,0.067184,0.70605,0.096143,1.0,0.0,0.345006,0.956176,0.997028,0.328906,2.265,15,0.420801
0.63209,0.157746,0.703028,0.548681,0.129469,0.1083,0.70605,0.097856,1.0,0.0,0.683382,0.956176,0.999081,0.652833,2.265,16,0.02417
0.62816,0.15489,0.673675,0.548138,0.128981,0.086724,0.705195,0.097759,1.0,0.0,0.601328,0.953069,0.998996,0.572532,2.265,17,0.0225
0.604461,0.153489,0.626352,0.532599,0.137671,0.108873,0.71312,0.096855,1.0,0.0,0.701015,0.977986,0.998024,0.684228,2.265,18,0.05251
0.614408,0.165961,0.667528,0.538839,0.117454,0.101221,0.712363,0.097065,1.0,0.0,0.633059,0.975992,0.998279,0.616797,2.265,19,0.239795
0.626208,0.155816,0.618712,0.546737,0.055664,0.054479,0.69709,0.097876,1.0,0.0,0.251023,0.918866,0.999098,0.230448,2.27,0,0.431992
0.630625,0.157781,0.677317,0.550881,0.119306,0.101463,0.705605,0.098462,1.0,0.0,0.638336,0.954573,0.999527,0.60905,2.27,1,0.181855
0.648594,0.169506,0.738541,0.560271,0.09405,0.089973,0.677114,0.099473,1.0,0.0,0.526709,0.803717,0.999944,0.423301,2.27,2,0.026631
0.630572,0.172622,0.702156,0.548934,0.086726,0.072837,0.684766,0.098462,1.0,0.0,0.435434,0.852267,0.999527,0.370931,2.27,3,0.240713
0.620241,0.154859,0.629796,0.545003,0.06756,0.067559,0.700371,0.098359,1.0,0.0,0.34651,0.933715,0.999462,0.323368,2.27,4,0.400215
0.636995,0.169311,0.715641,0.553799,0.100424,0.092708,0.684409,0.099224,1.0,0.0,0.556674,0.850114,0.999879,0.473179,2.27,5,0.111572
0.620867,0.151678,0.653606,0.543598,0.117257,0.108599,0.695742,0.097876,1.0,0.0,0.656288,0.91239,0.999098,0.598251,2.27,6,0.057627
0.638651,0.162051,0.702553,0.555933,0.095766,0.095367,0.680308,0.099517,1.0,0.0,0.551062,0.824551,0.999953,0.454357,2.27,7,0.10582
0.610336,0.158847,0.662493,0.535515,0.121188,0.108248,0.69897,0.096743,1.0,0.0,0.664868,0.927535,0.997881,0.615381,2.27,8,0.040977
0.633858,0.160169,0.66404,0.552047,0.096548,0.088798,0.698086,0.098765,1.0,0.0,0.53046,0.923513,0.999695,0.489737,2.27,9,0.26915
0.625564,0.165598,0.684951,0.544417,0.108555,0.108196,0.695737,0.097412,1.0,0.0,0.631366,0.912367,0.998661,0.575266,2.27,10,0.15292
0.634658,0.165784,0.645541,0.5542,0.07762,0.07762,0.696597,0.099292,1.0,0.0,0.423178,0.916521,0.9999,0.387812,2.27,11,0.346494
0.637665,0.159677,0.642338,0.557382,0.094296,0.083471,0.697329,0.099912,1.0,0.0,0.503084,0.919993,0.999998,0.462832,2.27,12,0.26499
0.617188,0.164724,0.670597,0.540739,0.111488,0.08367,0.691694,0.097402,1.0,0.0,0.551202,0.891692,0.998651,0.490839,2.27,13,0.043242
0.645868,0.156229,0.653467,0.563955,0.08443,0.084045,0.683481,0.100557,1.0,0.0,0.472056,0.844458,0.999938,0.398607,2.27,14,0.225205
0.627819,0.154803,0.683918,0.548192,0.121256,0.088982,0.700894,0.098257,1.0,0.0,0.595677,0.935956,0.999392,0.557189,2.27,15,0.080059
0.637041,0.15861,0.667417,0.554193,0.086526,0.065077,0.694868,0.09894,1.0,0.0,0.399934,0.908078,0.999775,0.363089,2.27,16,0.300225
0.652758,0.167637,0.721779,0.564668,0.093712,0.092126,0.675249,0.100195,1.0,0.0,0.533171,0.791209,0.999992,0.421847,2.27,17,0.047656
0.619947,0.152249,0.654471,0.543753,0.130364,0.093447,0.710698,0.098125,1.0,0.0,0.632045,0.971313,0.999297,0.613482,2.27,18,0.170801
0.638236,0.169809,0.654099,0.554261,0.055229,0.053917,0.687544,0.098643,1.0,0.0,0.247278,0.868644,0.999632,0.214718,2.27,19,0.392148
0.630025,0.166141,0.697996,0.54964,0.107416,0.093436,0.685503,0.098555,1.0,0.0,0.579521,0.856684,0.999582,0.496259,2.275,0,0.009004
0.649516,0.170519,0.715867,0.565075,0.103583,0.093687,0.684658,0.10063,1.0,0.0,0.569585,0.851619,0.999921,0.485031,2.275,1,0.037061
0.662915,0.168428,0.722922,0.573831,0.076582,0.076574,0.668423,0.100957,1.0,0.0,0.415339,0.743616,0.999817,0.308797,2.275,2,0.18709
0.642219,0.162893,0.682009,0.558114,0.099118,0.09897,0.685107,0.099434,1.0,0.0,0.573883,0.854321,0.999936,0.490249,2.275,3,0.135186
0.631638,0.152896,0.659129,0.554747,0.100292,0.084212,0.690552,0.099663,1.0,0.0,0.524,0.885524,0.999977,0.464005,2.275,4,0.181719
0.652783,0.165984,0.701087,0.566351,0.061045,0.061001,0.675493,0.100625,1.0,0.0,0.296253,0.79286,0.999922,0.234869,2.275,5,0.320303
0.628151,0.153265,0.678485,0.55067,0.110043,0.093989,0.690991,0.099321,1.0,0.0,0.588618,0.887913,0.999908,0.522594,2.275,6,0.100068
0.656188,0.167924,0.738543,0.568985,0.088429,0.088304,0.675156,0.101187,1.0,0.0,0.50162,0.790581,0.999718,0.39646,2.275,7,0.140928
0.629516,0.170756,0.708407,0.548068,0.120344,0.120192,0.697212,0.098179,1.0,0.0,0.696342,0.919441,0.999337,0.639821,2.275,8,0.046396
0.652157,0.164006,0.691827,0.565947,0.078555,0.0778,0.680024,0.100947,1.0,0.0,0.427343,0.822734,0.999821,0.351526,2.275,9,0.257803
0.640034,0.170962,0.714122,0.556214,0.106428,0.102217,0.689272,0.099077,1.0,0.0,0.606808,0.878457,0.99983,0.532964,2.275,10,0.07624
0.65652,0.170905,0.715809,0.569521,0.062634,0.061783,0.671699,0.101196,1.0,0.0,0.305327,0.766788,0.999714,0.234054,2.275,11,0.293096
0.629923,0.154813,0.658073,0.552131,0.101211,0.096489,0.693906,0.099028,1.0,0.0,0.572256,0.90323,0.999811,0.516781,2.275,12,0.202051
0.610006,0.164104,0.667406,0.535359,0.132853,0.100688,0.713022,0.096694,1.0,0.0,0.664238,0.977733,0.997817,0.648029,2.275,13,0.133496
0.655249,0.14798,0.639562,0.570299,0.088407,0.086365,0.687319,0.101177,1.0,0.0,0.494593,0.867348,0.999723,0.428865,2.275,14,0.231113
0.638172,0.145772,0.635862,0.557225,0.113425,0.089442,0.694209,0.099351,1.0,0.0,0.579753,0.904767,0.999916,0.524497,2.275,15,0.115352
0.637368,0.150297,0.666831,0.555468,0.101794,0.091451,0.684966,0.099106,1.0,0.0,0.556227,0.853471,0.99984,0.474648,2.275,16,0.093506
0.649977,0.152152,0.683792,0.566236,0.098514,0.093714,0.679087,0.100737,1.0,0.0,0.554307,0.816677,0.999891,0.452641,2.275,17,0.042451
0.646045,0.160773,0.665034,0.562303,0.067606,0.066639,0.684111,0.100044,1.0,0.0,0.343124,0.848306,1.0,0.291074,2.275,18,0.338926
0.638225,0.165366,0.711229,0.556678,0.10485,0.095685,0.686318,0.099497,1.0,0.0,0.580346,0.861509,0.999949,0.499948,2.275,19,0.038662
0.637911,0.166166,0.69212,0.555737,0.103709,0.088822,0.68522,0.099204,1.0,0.0,0.551881,0.854993,0.999873,0.471794,2.28,0,0.020928
0.66504,0.160218,0.715076,0.576127,0.087317,0.080138,0.67083,0.101748,1.0,0.0,0.467346,0.760696,0.999389,0.355291,2.28,1,0.069746
0.646237,0.161728,0.697634,0.562801,0.101607,0.099606,0.685498,0.100015,1.0,0.0,0.583826,0.856654,1.0,0.500137,2.28,2,0.114502
0.649167,0.163483,0.697007,0.565423,0.092295,0.089207,0.676021,0.100757,1.0,0.0,0.518132,0.796411,0.999885,0.412599,2.28,3,0.076289
0.654496,0.163717,0.720245,0.570323,0.093202,0.08333,0.675679,0.101367,1.0,0.0,0.499086,0.794111,0.999626,0.396182,2.28,4,0.046992
0.662097,0.160782,0.710717,0.573834,0.09099,0.090191,0.676167,0.10165,1.0,0.0,0.517179,0.797395,0.999455,0.412171,2.28,5,0.106016
0.654909,0.161535,0.689334,0.569973,0.078893,0.062557,0.676318,0.101313,1.0,0.0,0.365077,0.798409,0.999655,0.29138,2.28,6,0.226279
0.643789,0.164957,0.715653,0.56318,0.101496,0.09867,0.681128,0.100952,1.0,0.0,0.580424,0.829776,0.999819,0.481535,2.28,7,0.028389
0.660141,0.175004,0.748085,0.570367,0.089691,0.086024,0.671563,0.100879,1.0,0.0,0.497768,0.765832,0.999846,0.381148,2.28,8,0.019824
0.662946,0.161014,0.711642,0.576271,0.09342,0.074537,0.674155,0.102061,1.0,0.0,0.463245,0.783767,0.999151,0.362768,2.28,9,0.009346
0.658449,0.164606,0.717725,0.56909,0.081051,0.081035,0.673857,0.100889,1.0,0.0,0.448668,0.781727,0.999842,0.35068,2.28,10,0.181377
0.660111,0.167614,0.724439,0.573755,0.087132,0.063021,0.669219,0.102046,1.0,0.0,0.391879,0.749295,0.999163,0.293388,2.28,11,0.010557
0.671783,0.170969,0.752499,0.579967,0.084335,0.078248,0.666602,0.102412,1.0,0.0,0.449763,0.73051,0.998837,0.328174,2.28,12,0.018389
0.638237,0.174699,0.720148,0.558394,0.092586,0.092586,0.676187,0.099976,1.0,0.0,0.530942,0.797526,1.0,0.42344,2.28,13,0.089385
0.672754,0.164699,0.702028,0.581926,0.047552,0.047538,0.661504,0.10229,1.0,0.0,0.195888,0.693128,0.998952,0.135633,2.28,14,0.324023
0.662008,0.163415,0.711026,0.573371,0.084355,0.084313,0.667461,0.10144,1.0,0.0,0.472758,0.736713,0.999585,0.348142,2.28,15,0.08459
0.670117,0.164521,0.727604,0.579652,0.076153,0.074066,0.663311,0.101875,1.0,0.0,0.404151,0.706481,0.999297,0.285324,2.28,16,0.116943
0.674188,0.169968,0.762113,0.582563,0.065875,0.063716,0.650854,0.102803,1.0,0.0,0.325128,0.675558,0.99843,0.219298,2.28,17,0.107949
0.662714,0.171615,0.734475,0.574767,0.085677,0.085441,0.668003,0.102051,1.0,0.0,0.481606,0.740608,0.999159,0.356381,2.28,18,0.073613
0.653904,0.173624,0.739516,0.567002,0.087508,0.086524,0.6702,0.100605,1.0,0.0,0.492022,0.756255,0.999927,0.372067,2.28,19,0.037832
0.656808,0.161348,0.708977,0.571827,0.077516,0.076751,0.667642,0.101592,1.0,0.0,0.419509,0.738012,0.999493,0.309446,2.285,0,0.159199
0.676127,0.1661,0.720812,0.586052,0.084501,0.080922,0.673315,0.102959,1.0,0.0,0.460685,0.778002,0.99825,0.357787,2.285,1,0.161426
0.649503,0.160052,0.69215,0.566338,0.10005,0.085286,0.685713,0.100723,1.0,0.0,0.527595,0.857932,0.999896,0.452593,2.285,2,0.146494
0.653842,0.155228,0.679901,0.568211,0.085816,0.085736,0.666401,0.100962,1.0,0.0,0.483165,0.72906,0.999815,0.352191,2.285,3,0.037617
0.666446,0.168931,0.748167,0.579683,0.090597,0.08355,0.671328,0.102515,1.0,0.0,0.491509,0.764192,0.998736,0.375132,2.285,4,0.029326
0.677571,0.166159,0.735817,0.585845,0.081487,0.081398,0.66249,0.103032,1.0,0.0,0.451615,0.700431,0.998163,0.315744,2.285,5,0.001904
0.655744,0.167124,0.719081,0.57222,0.071309,0.065858,0.653062,0.101821,1.0,0.0,0.353732,0.659001,0.999337,0.232955,2.285,6,0.030508
0.654404,0.160036,0.689196,0.570582,0.108205,0.066289,0.688101,0.10168,1.0,0.0,0.460722,0.871837,0.999436,0.401448,2.285,7,0.062227
0.649674,0.165526,0.70013,0.564535,0.090951,0.083337,0.685117,0.100352,1.0,0.0,0.491855,0.854379,0.999975,0.420221,2.285,8,0.208076
0.679617,0.167963,0.734979,0.587262,0.079023,0.072665,0.669253,0.103359,1.0,0.0,0.408958,0.749539,0.997745,0.305839,2.285,9,0.157959
0.670418,0.173533,0.726991,0.57836,0.065993,0.065935,0.670415,0.101992,1.0,0.0,0.334227,0.757772,0.999207,0.253067,2.285,10,0.266533
0.679481,0.166778,0.688212,0.586765,0.023313,0.020625,0.655073,0.103184,1.0,0.0,0.046571,0.644942,0.997975,0.029975,2.285,11,0.41502
0.660947,0.169881,0.728536,0.573552,0.087816,0.087617,0.674331,0.101694,1.0,0.0,0.49702,0.784968,0.999426,0.389921,2.285,12,0.103018
0.661754,0.180312,0.770184,0.574915,0.077463,0.07736,0.660732,0.102227,1.0,0.0,0.421611,0.687397,0.999009,0.289527,2.285,13,0.075723
0.689229,0.162759,0.737428,0.595517,0.064663,0.059979,0.646987,0.104282,1.0,0.0,0.305711,0.704286,0.996339,0.21452,2.285,14,0.071885
0.687712,0.165892,0.747537,0.590578,0.070123,0.070057,0.65272,0.102847,1.0,0.0,0.365953,0.661571,0.998381,0.241712,2.285,15,0.035039
0.670729,0.160573,0.727887,0.580787,0.096576,0.088455,0.678213,0.10189,1.0,0.0,0.529277,0.81097,0.999286,0.428922,2.285,16,0.056934
0.716938,0.163551,0.780587,0.612358,0.050484,0.050313,0.631509,0.10582,1.0,0.0,0.216452,0.812794,0.993248,0.174743,2.285,17,0.103594
0.661303,0.160443,0.704738,0.575357,0.086694,0.075572,0.675317,0.102085,1.0,0.0,0.446867,0.791672,0.999131,0.353464,2.285,18,0.160439
0.657881,0.159708,0.695496,0.573747,0.082445,0.071491,0.665049,0.101855,1.0,0.0,0.415805,0.719224,0.999312,0.298851,2.285,19,0.015068
0.690779,0.166136,0.746433,0.595281,0.061368,0.060693,0.644814,0.104209,1.0,0.0,0.296299,0.720222,0.996463,0.212646,2.29,0,0.086045
0.680564,0.164076,0.727725,0.589508,0.058338,0.05822,0.642891,0.103892,1.0,0.0,0.2753,0.734179,0.996976,0.201508,2.29,1,0.124834
0.691222,0.168049,0.7394,0.595117,0.049012,0.048737,0.652783,0.10417,1.0,0.0,0.205405,0.661094,0.996528,0.135321,2.29,2,0.272402
0.680658,0.170707,0.73651,0.585364,0.068841,0.067678,0.648989,0.102813,1.0,0.0,0.351861,0.689466,0.998419,0.242213,2.29,3,0.007988
0.674326,0.168095,0.750057,0.585563,0.067869,0.067626,0.654028,0.103086,1.0,0.0,0.34795,0.65172,0.998097,0.226335,2.29,4,0.125303
0.67641,0.158466,0.709885,0.586269,0.071088,0.070936,0.656987,0.103628,1.0,0.0,0.373018,0.659368,0.997371,0.24531,2.29,5,0.101611
0.679211,0.169818,0.728345,0.588511,0.060398,0.060389,0.658047,0.103438,1.0,0.0,0.291431,0.667329,0.99764,0.194021,2.29,6,0.242109
0.692312,0.165521,0.742016,0.597495,0.061628,0.05922,0.645122,0.104419,1.0,0.0,0.291531,0.717976,0.996102,0.208497,2.29,7,0.081123
0.676996,0.17348,0.756801,0.583818,0.072762,0.066878,0.658677,0.102847,1.0,0.0,0.363129,0.67205,0.998381,0.243646,2.29,8,0.115674
0.694551,0.164407,0.720014,0.598985,0.053362,0.051321,0.648662,0.105073,1.0,0.0,0.230621,0.691896,0.994866,0.158747,2.29,9,0.221533
0.684522,0.165497,0.708909,0.589703,0.029642,0.029532,0.648608,0.103486,1.0,0.0,0.082672,0.692295,0.997572,0.057094,2.29,10,0.363154
0.691355,0.175685,0.786439,0.595916,0.062161,0.053212,0.644561,0.104536,1.0,0.0,0.268944,0.722072,0.995893,0.1934,2.29,11,0.057227
0.683534,0.160931,0.709468,0.588756,0.065935,0.0658,0.647769,0.10355,1.0,0.0,0.333487,0.698517,0.997483,0.23236,2.29,12,0.0425
0.681591,0.174176,0.756325,0.589404,0.058431,0.058383,0.652744,0.103652,1.0,0.0,0.276271,0.661388,0.997336,0.182236,2.29,13,0.209893
0.685656,0.150007,0.674397,0.593648,0.073787,0.070258,0.658706,0.103784,1.0,0.0,0.380481,0.67227,0.99714,0.255054,2.29,14,0.053867
0.694276,0.164213,0.753358,0.596848,0.067904,0.06526,0.650244,0.104082,1.0,0.0,0.338829,0.680119,0.996673,0.229677,2.29,15,0.057061
0.69876,0.169179,0.76328,0.602032,0.050825,0.05056,0.640347,0.104839,1.0,0.0,0.218597,0.752383,0.995328,0.163701,2.29,16,0.174873
0.693369,0.165397,0.746557,0.597575,0.057542,0.055362,0.637817,0.104482,1.0,0.0,0.261341,0.770158,0.99599,0.200466,2.29,17,0.045225
0.686614,0.169836,0.748144,0.593036,0.065671,0.059427,0.654365,0.104277,1.0,0.0,0.307073,0.64918,0.996348,0.198617,2.29,18,0.147295
0.68184,0.167175,0.740526,0.590479,0.054483,0.048891,0.650854,0.103623,1.0,0.0,0.225151,0.675558,0.997378,0.151704,2.29,19,0.210879
0.689397,0.169796,0.769529,0.594356,0.063429,0.063328,0.644824,0.104146,1.0,0.0,0.314331,0.72015,0.996569,0.225589,2.295,0,0.057754
0.709566,0.164978,0.771983,0.608673,0.055796,0.051906,0.637295,0.105864,1.0,0.0,0.24157,0.773785,0.993146,0.185642,2.295,1,0.092041
0.696351,0.162444,0.753673,0.59962,0.048782,0.048082,0.631865,0.104834,1.0,0.0,0.202214,0.810457,0.995337,0.163122,2.295,2,0.114814
0.695262,0.163626,0.733334,0.597939,0.057421,0.057292,0.642197,0.104395,1.0,0.0,0.268294,0.739171,0.996145,0.19755,2.295,3,0.12707
0.680713,0.169881,0.761243,0.591266,0.070373,0.070373,0.651621,0.104326,1.0,0.0,0.368123,0.669818,0.996264,0.245654,2.295,4,0.050635
0.691178,0.16018,0.741337,0.598159,0.065489,0.065179,0.647808,0.105249,1.0,0.0,0.329375,0.698229,0.994505,0.228715,2.295,5,0.072441
0.692648,0.17199,0.773591,0.597439,0.05651,0.056208,0.636978,0.104243,1.0,0.0,0.260747,0.77598,0.996406,0.201608,2.295,6,0.06752
0.68628,0.155674,0.701667,0.594879,0.056444,0.056243,0.651187,0.104512,1.0,0.0,0.260632,0.673074,0.995937,0.174712,2.295,7,0.220156
0.680688,0.168354,0.73495,0.590162,0.070876,0.058989,0.662485,0.104209,1.0,0.0,0.323135,0.700394,0.996463,0.225521,2.295,8,0.166592
0.699736,0.166773,0.737636,0.602486,0.047504,0.042239,0.636567,0.105088,1.0,0.0,0.176437,0.778809,0.994836,0.136701,2.295,9,0.181689
0.716475,0.176411,0.800803,0.611666,0.05033,0.049947,0.632056,0.105884,1.0,0.0,0.214556,0.809205,0.9931,0.172422,2.295,10,0.087119
0.708655,0.173344,0.790225,0.609063,0.060371,0.060324,0.641089,0.105859,1.0,0.0,0.291081,0.747104,0.993157,0.21598,2.295,11,0.026055
0.702362,0.166883,0.760849,0.603137,0.054167,0.053812,0.635601,0.104902,1.0,0.0,0.242956,0.785435,0.995205,0.189911,2.295,12,0.054443
0.687324,0.173962,0.759436,0.593934,0.045167,0.041344,0.640518,0.104331,1.0,0.0,0.165663,0.75117,0.996255,0.123975,2.295,13,0.225967
0.701158,0.161389,0.746595,0.603752,0.047081,0.043752,0.631646,0.105425,1.0,0.0,0.180627,0.811899,0.994132,0.14579,2.295,14,0.139561
0.687808,0.158996,0.732328,0.593762,0.076347,0.068634,0.661328,0.103892,1.0,0.0,0.383058,0.691824,0.996976,0.264207,2.295,15,0.058008
0.697039,0.160315,0.710108,0.599057,0.050579,0.050527,0.650322,0.104316,1.0,0.0,0.217582,0.679536,0.996281,0.147305,2.295,16,0.25541
0.702569,0.163599,0.744911,0.604692,0.05288,0.050979,0.643486,0.105361,1.0,0.0,0.227594,0.729874,0.994268,0.165163,2.295,17,0.190742
0.699366,0.181184,0.792675,0.602216,0.057451,0.054512,0.637734,0.105244,1.0,0.0,0.257698,0.770735,0.994515,0.197528,2.295,18,0.024082
0.692339,0.163328,0.719537,0.598437,0.043988,0.043686,0.63647,0.104912,1.0,0.0,0.169983,0.779481,0.995186,0.13186,2.295,19,0.209707
0.693438,0.164663,0.768839,0.599354,0.048765,0.04848,0.628745,0.105088,1.0,0.0,0.203593,0.830579,0.994836,0.168227,2.3,0,0.06415
0.700791,0.154076,0.699599,0.606566,0.039294,0.03635,0.636055,0.106411,1.0,0.0,0.130223,0.78233,0.991813,0.101044,2.3,1,0.25376
0.706518,0.159318,0.725471,0.607704,0.05443,0.053953,0.639312,0.105591,1.0,0.0,0.244463,0.759699,0.993768,0.184561,2.3,2,0.118721
0.724706,0.160426,0.752417,0.618087,0.034083,0.033864,0.62374,0.106362,1.0,0.0,0.107086,0.861165,0.991937,0.091476,2.3,3,0.224707
0.718236,0.167783,0.773893,0.619015,0.032798,0.031533,0.617734,0.107671,1.0,0.0,0.096683,0.894723,0.9883,0.085492,2.3,4,0.19917
0.711664,0.170882,0.779434,0.613362,0.054394,0.053875,0.635098,0.107051,1.0,0.0,0.244035,0.788859,0.990107,0.190605,2.3,5,0.048945
0.698368,0.169648,0.776715,0.603885,0.05689,0.05687,0.638745,0.105688,1.0,0.0,0.264686,0.763678,0.993549,0.200831,2.3,6,0.097744
0.709269,0.160107,0.727318,0.61229,0.049285,0.049236,0.641343,0.106572,1.0,0.0,0.20819,0.745292,0.991398,0.153828,2.3,7,0.206953
0.700167,0.166803,0.770132,0.602304,0.062438,0.061038,0.644087,0.105352,1.0,0.0,0.301687,0.725518,0.994289,0.217629,2.3,8,0.029766
0.71629,0.172551,0.7825,0.614946,0.040309,0.038088,0.623262,0.106812,1.0,0.0,0.139061,0.86397,0.990764,0.119035,2.3,9,0.138486
0.720378,0.168408,0.747763,0.616027,0.038756,0.038176,0.62353,0.106577,1.0,0.0,0.134495,0.862398,0.991386,0.114989,2.3,10,0.179619
0.713923,0.164066,0.775792,0.612401,0.047467,0.038779,0.627314,0.106064,1.0,0.0,0.163286,0.839545,0.992671,0.136081,2.3,11,0.046338
0.710992,0.157138,0.735786,0.610569,0.044728,0.040327,0.630322,0.106157,1.0,0.0,0.160622,0.820503,0.992446,0.130795,2.3,12,0.148193
0.706881,0.1731,0.795222,0.606896,0.057486,0.057156,0.633984,0.105449,1.0,0.0,0.268023,0.796379,0.994079,0.212184,2.3,13,0.006787
0.729397,0.153574,0.7299,0.626329,0.038445,0.03844,0.630483,0.107896,1.0,0.0,0.134353,0.819462,0.98761,0.108733,2.3,14,0.231318
0.705179,0.159797,0.741193,0.607364,0.042707,0.04268,0.634766,0.10563,1.0,0.0,0.162214,0.79111,0.993681,0.127518,2.3,15,0.208135
0.706956,0.158888,0.727513,0.608124,0.06045,0.059838,0.643691,0.105806,1.0,0.0,0.289516,0.728388,0.993282,0.209463,2.3,16,0.077412
0.729557,0.159542,0.752919,0.623943,0.040253,0.037133,0.622646,0.107378,1.0,0.0,0.135708,0.867545,0.989172,0.116458,2.3,17,0.161162
0.703857,0.168714,0.75976,0.607958,0.053441,0.053421,0.63416,0.106274,1.0,0.0,0.2388,0.795197,0.992157,0.188404,2.3,18,0.078418
0.700197,0.170638,0.770934,0.603769,0.050204,0.043638,0.636084,0.105396,1.0,0.0,0.190422,0.782129,0.994195,0.14807,2.3,19,0.134287
0.725477,0.162425,0.780346,0.621571,0.044285,0.044243,0.619282,0.107734,1.0,0.0,0.172916,0.886429,0.988107,0.151455,2.305,0,0.050635
0.736266,0.16743,0.773867,0.629589,0.038598,0.038597,0.615981,0.108242,1.0,0.0,0.135339,0.903801,0.986505,0.120668,2.305,1,0.115156
0.724132,0.158338,0.76537,0.622148,0.044886,0.043464,0.629878,0.107578,1.0,0.0,0.172255,0.823361,0.98858,0.140208,2.305,2,0.162148
0.730926,0.169921,0.782186,0.624015,0.039751,0.038847,0.612266,0.107393,1.0,0.0,0.139806,0.921886,0.989129,0.127484,2.305,3,0.056006
0.723185,0.161916,0.775056,0.620603,0.041367,0.038118,0.616279,0.107544,1.0,0.0,0.142434,0.902283,0.988682,0.127061,2.305,4,0.038008
0.726516,0.152474,0.752915,0.624774,0.048737,0.048108,0.627349,0.107852,1.0,0.0,0.202152,0.839333,0.987746,0.167593,2.305,5,0.010908
0.743284,0.177703,0.828002,0.633313,0.021019,0.019185,0.583916,0.108828,1.0,0.0,0.039261,0.998803,0.984534,0.038608,2.305,6,0.037285
0.719799,0.167092,0.783252,0.620004,0.035669,0.034845,0.616616,0.107427,1.0,0.0,0.114667,0.900553,0.989029,0.10213,2.305,7,0.149521
0.72596,0.170036,0.785823,0.620307,0.045531,0.045116,0.622432,0.107109,1.0,0.0,0.180243,0.868785,0.989942,0.155018,2.305,8,0.062178
0.712829,0.165292,0.771186,0.614898,0.056688,0.05586,0.635674,0.106685,1.0,0.0,0.260091,0.784935,0.991103,0.202338,2.305,9,0.055518
0.724739,0.161712,0.756051,0.619028,0.028392,0.023509,0.607734,0.107031,1.0,0.0,0.063837,0.941677,0.990161,0.059522,2.305,10,0.175684
