experiment,threshold,regime,peak_C_A,peak_t_A,peak_C_B,peak_t_B,final_C_A,mean_C_A,mean_C_B,var_C_A,var_C_B,lag1_ac_C_A,lag1_ac_C_B,mapping_agree
stochastic,0.84,segregated,0.0789768642088867,32,0.07891933470867422,31,0.07363758891204457,0.07444308983404746,0.07465490276888094,2.191742268535378e-06,3.481183892303675e-06,0.8716595832581673,0.9276667319103558,True
stochastic,0.85,segregated,0.0789768642088867,32,0.07891933470867422,31,0.07363758891204457,0.07444308983404746,0.07465490276888094,2.191742268535378e-06,3.481183892303675e-06,0.8716595832581673,0.9276667319103558,True
stochastic,0.86,segregated,0.07011997180900412,52,0.06917463103718127,23,0.06596623509703922,0.06683553941721715,0.06684909720693945,1.3132609089160577e-06,9.407598155371401e-07,0.8484689211959858,0.8477257348525872,True
stochastic,0.87,segregated,0.07011997180900412,52,0.06917463103718127,23,0.06596623509703922,0.06683553941721715,0.06684909720693945,1.3132609089160577e-06,9.407598155371401e-07,0.8484689211959858,0.8477257348525872,True
stochastic,0.88,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.89,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.9,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.91,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.92,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.93,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.94,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.95,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.96,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.97,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.98,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,0.99,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
stochastic,1.0,segregated,0.06814552816583516,22,0.06737428445656515,59,0.0642978632966345,0.06460232477121555,0.06463888903007249,1.7290298315053593e-06,1.4859559650824911e-06,0.8699437204804467,0.8573608897004232,True
